Sample Index,Raw Value
0,94596
1,92991
2,93641
3,93601
4,93323
5,91919
6,95860
7,97359
8,96614
9,96289
10,94701
11,96796
12,97163
13,96952
14,98383
15,99881
16,100621
17,101033
18,101887
19,103769
20,107026
21,112931
22,117620
23,124531
24,138181
25,144937
26,143478
27,142950
28,139326
29,131914
30,125902
31,120746
32,117492
33,114998
34,110729
35,108316
36,106275
37,106729
38,105647
39,103988
40,104306
41,103012
42,101537
43,99956
44,100250
45,101276
46,101426
47,101197
48,102176
49,103595
50,107456
51,112575
52,111356
53,110160
54,108033
55,106454
56,104887
57,104334
58,105162
59,104034
60,101844
61,101632
62,101211
63,100949
64,100203
65,98422
66,95730
67,92925
68,90480
69,91878
70,94840
71,100430
72,104843
73,109153
74,115833
75,119682
76,122411
77,125761
78,128723
79,130108
80,130359
81,128022
82,123959
83,118445
84,114222
85,108692
86,104200
87,103092
88,97871
89,93564
90,92164
91,92516
92,92141
93,90540
94,90627
95,88917
96,88607
97,86995
98,86432
99,87677
100,86982
101,89193
102,92730
103,94063
104,94751
105,96215
106,96465
107,96845
108,97797
109,99990
110,101481
111,102243
112,102261
113,101132
114,99841
115,100100
116,100149
117,100274
118,99230
119,97535
120,96551
121,96727
122,101359
123,106636
124,111136
125,115805
126,119620
127,123640
128,131596
129,141455
130,152761
131,152844
132,147760
133,141809
134,138809
135,134305
136,128008
137,124457
138,119184
139,114699
140,110949
141,109070
142,104226
143,101084
144,97461
145,95446
146,95065
147,94437
148,93516
149,93503
150,89499
151,87074
152,85946
153,84760
154,84202
155,82976
156,84801
157,82870
158,83483
159,84223
160,82004
161,82767
162,84051
163,84150
164,84422
165,83293
166,87241
167,91129
168,92961
169,93555
170,94782
171,96263
172,96243
173,95837
174,98675
175,101071
176,105995
177,109103
178,110952
179,112691
180,115807
181,118498
182,118348
183,116518
184,113187
185,108597
186,105406
187,97987
188,92459
189,88901
190,89475
191,97761
192,100631
193,98487
194,93135
195,89801
196,85659
197,87100
198,85586
199,83802
200,80590
201,76197
202,72886
203,72012
204,71896
205,73467
206,72016
207,74509
208,81682
209,86856
210,87432
211,84487
212,82130
213,80299
214,79319
215,79563
216,79456
217,78796
218,78324
219,80225
220,84039
221,84120
222,85239
223,86546
224,90527
225,95417
226,101742
227,108731
228,113350
229,117321
230,118551
231,120743
232,121007
233,118219
234,115765
235,112818
236,110306
237,107261
238,104671
239,102249
240,100181
241,97970
242,94448
243,90659
244,88224
245,86911
246,82846
247,80241
248,79034
249,77692
250,78127
251,78778
252,79782
253,82816
254,84760
255,84589
256,84724
257,82691
258,78038
259,77842
260,79489
261,81451
262,85273
263,87904
264,85982
265,85028
266,86142
267,86540
268,85676
269,86640
270,87353
271,87348
272,86709
273,85921
274,85279
275,85030
276,87534
277,93304
278,97241
279,101578
280,106221
281,109061
282,112344
283,113966
284,114274
285,114542
286,113988
287,114620
288,123519
289,123381
290,118241
291,115278
292,112364
293,106087
294,102256
295,96516
296,91647
297,88737
298,86837
299,86421
300,85474
301,83299
302,82827
303,81864
304,82972
305,85888
306,87426
307,90020
308,91845
309,92675
310,92297
311,93719
312,92624
313,92419
314,94604
315,96331
316,98734
317,101210
318,103139
319,102892
320,101997
321,99408
322,96500
323,94660
324,93799
325,94265
326,95459
327,97358
328,100459
329,105536
330,109644
331,114271
332,118563
333,123153
334,126749
335,127365
336,123257
337,118529
338,112606
339,107231
340,109193
341,107210
342,99840
343,89257
344,80621
345,76080
346,74234
347,73097
348,71752
349,70351
350,69946
351,70734
352,73084
353,74958
354,74828
355,77049
356,80412
357,80535
358,80081
359,79992
360,80554
361,78441
362,76773
363,77257
364,78914
365,83002
366,87536
367,90920
368,90472
369,88657
370,86344
371,83721
372,82170
373,78231
374,74536
375,73930
376,73964
377,73779
378,76187
379,83103
380,88898
381,94755
382,100749
383,107342
384,111979
385,116427
386,118768
387,115569
388,109633
389,103041
390,104517
391,103068
392,98745
393,97287
394,96003
395,94381
396,92508
397,93758
398,93468
399,91517
400,88910
401,89009
402,89038
403,88918
404,87752
405,87570
406,87534
407,86209
408,85139
409,83582
410,81193
