Sample Index,Raw Value
0,79835
1,78173
2,78655
3,78466
4,80988
5,80348
6,83726
7,88025
8,90106
9,90479
10,88683
11,95458
12,108311
13,115693
14,122972
15,132430
16,141639
17,151076
18,157305
19,161435
20,165367
21,170330
22,172940
23,174104
24,172528
25,169104
26,164642
27,158924
28,155124
29,151723
30,150394
31,147411
32,144836
33,144700
34,144567
35,143389
36,141726
37,143232
38,146674
39,149471
40,150461
41,151132
42,154046
43,161355
44,173058
45,178373
46,173921
47,169829
48,164435
49,161744
50,157930
51,153927
52,153504
53,151767
54,150534
55,149945
56,149093
57,149602
58,149868
59,149525
60,147907
61,146783
62,147257
63,148733
64,147578
65,149005
66,150932
67,155804
68,161839
69,168309
70,175462
71,180432
72,185071
73,186483
74,187725
75,186718
76,182201
77,176601
78,172058
79,169061
80,164815
81,160368
82,154483
83,149773
84,148335
85,147756
86,147021
87,147805
88,145674
89,144163
90,143705
91,143522
92,141753
93,140931
94,143316
95,145533
96,147841
97,150991
98,152705
99,152917
100,151233
101,148851
102,147985
103,146524
104,148783
105,149098
106,150350
107,151364
108,154631
109,157977
110,157518
111,157299
112,154957
113,154723
114,152945
115,153056
116,153539
117,154383
118,155897
119,160737
120,164341
121,171393
122,181253
123,193044
124,196812
125,195985
126,195000
127,189735
128,183090
129,176832
130,171888
131,165199
132,160797
133,158042
134,154964
135,152128
136,149884
137,149189
138,148234
139,150749
140,158191
141,159072
142,153782
143,146172
144,140028
145,137503
146,134593
147,132028
148,130462
149,129862
150,130431
151,130832
152,129414
153,127763
154,129955
155,128839
156,128940
157,129183
158,127258
159,127129
160,126485
161,125588
162,122775
163,120011
164,119489
165,117077
166,118152
167,119562
168,123746
169,130168
170,138279
171,146649
172,154357
173,159901
174,162446
175,164222
176,166538
177,165333
178,162959
179,158242
180,155850
181,152044
182,149218
183,144854
184,140121
185,138570
186,138933
187,137062
188,134174
189,130204
190,128514
191,128874
192,127587
193,127352
194,127769
195,127347
196,126333
197,125460
198,125167
199,124320
200,125900
201,130660
202,140354
203,145530
204,141842
205,141461
206,140963
207,138956
208,137028
209,135292
210,134738
211,133837
212,134087
213,135073
214,136658
215,136552
216,136466
217,135855
218,139739
219,144475
220,150938
221,157075
222,162128
223,166513
224,169302
225,169982
226,171004
227,172749
228,171992
229,168246
230,164357
231,160007
232,159124
233,156497
234,150786
235,148643
236,147014
237,146678
238,144637
239,143036
240,137438
241,134518
242,131905
243,130712
244,129033
245,127023
246,124863
247,125140
248,126417
249,127350
250,128602
251,129735
252,129701
253,130331
254,131027
255,132338
256,133465
257,133534
258,132363
259,133141
260,133279
261,132730
262,132240
263,132606
264,127837
265,126582
266,124638
267,127868
268,133452
269,133841
270,130981
271,129844
272,132473
273,133929
274,138504
275,144066
276,148057
277,153647
278,156010
279,159930
280,165024
281,168696
282,166923
283,158226
284,151960
285,146727
286,143608
287,140262
288,141629
289,139488
290,138288
291,136975
292,134847
293,132541
294,130720
295,132553
296,131486
297,128842
298,129981
299,131941
300,134416
301,133984
302,132852
303,131461
304,131827
305,131794
306,129433
307,129698
308,129673
309,130816
310,129804
311,129991
312,129880
313,131909
314,134559
315,138381
316,141306
317,141668
318,141013
319,138243
320,138826
321,140714
322,147063
323,152783
324,155107
325,158626
326,162098
327,166827
328,169306
329,169783
330,168289
331,166966
332,161940
333,156013
334,151784
335,145245
336,140136
337,137556
338,134559
339,135169
340,136097
341,135548
342,135197
343,132000
344,128025
345,127401
346,126830
347,125650
348,123434
349,124642
350,124280
351,127191
352,128537
353,127911
354,125462
355,125160
356,125835
357,123974
358,126093
359,129725
