Sample Index,Raw Value
0,143437
1,139967
2,137238
3,134660
4,131122
5,129892
6,128892
7,129210
8,133977
9,142602
10,144266
11,139949
12,142191
13,138480
14,128040
15,120250
16,114391
17,110899
18,109608
19,107086
20,103993
21,99829
22,97520
23,95987
24,95530
25,93634
26,93997
27,96037
28,97695
29,99897
30,98450
31,97373
32,95622
33,97971
34,97662
35,98698
36,98748
37,101431
38,105233
39,102521
40,101784
41,103671
42,109346
43,114183
44,118499
45,120749
46,124511
47,126814
48,128455
49,129366
50,129319
51,127355
52,123802
53,121386
54,117170
55,116169
56,113243
57,109450
58,106909
59,105911
60,102682
61,100463
62,98292
63,95638
64,95093
65,94445
66,93717
67,95215
68,94523
69,93844
70,94896
71,95863
72,94949
73,93299
74,91153
75,90201
76,88689
77,87430
78,86917
79,87087
80,89204
81,89998
82,91157
83,90437
84,92542
85,95988
86,97990
87,104478
88,109494
89,113267
90,114592
91,115932
92,117632
93,122268
94,127872
95,134651
96,137132
97,137976
98,142175
99,146506
100,150651
101,150506
102,147545
103,141697
104,138637
105,134391
106,130641
107,128786
108,126387
109,124294
110,120697
111,117711
112,112194
113,110148
114,106349
115,104117
116,104428
117,103822
118,102663
119,101974
120,100385
121,99268
122,97719
123,97303
124,97570
125,95863
126,96420
127,97219
128,95716
129,93157
130,90530
131,90896
132,91719
133,90958
134,92429
135,92131
136,91300
137,91253
138,92148
139,90595
140,94211
141,99583
142,98295
143,94892
144,95075
145,96663
146,103058
147,109158
148,112527
149,115560
150,119491
151,125009
152,128155
153,128207
154,123791
155,116719
156,112127
157,108419
158,105504
159,104082
160,102047
161,98237
162,95477
163,92619
164,90749
165,90864
166,94014
167,102339
168,108755
169,105395
170,104061
171,102353
172,100716
173,97920
174,98171
175,96156
176,92920
177,89434
178,89285
179,89357
180,90341
181,91554
182,91097
183,89723
184,88085
185,86724
186,87048
187,86527
188,85859
189,86268
190,88023
191,86654
192,85986
193,85996
194,85581
195,88794
196,93115
197,98455
198,102306
199,105083
200,108074
201,111534
202,113097
203,112865
204,109646
205,104882
206,102818
207,98702
208,95805
209,92573
210,90674
211,86896
212,83188
213,79052
214,76340
215,75301
216,72892
217,75185
218,75570
219,77483
220,79311
221,83812
222,89263
223,88181
224,85993
225,83583
226,82902
227,78576
228,75598
229,76075
230,78283
231,81025
232,84397
233,85975
234,86444
235,84091
236,85532
237,87028
238,88470
239,90183
240,92413
241,94721
242,95009
243,94199
244,96531
245,102459
246,111188
247,117152
248,120456
249,123371
250,126043
251,128861
252,130854
253,133152
254,131757
255,130097
256,126170
257,121187
258,113362
259,107601
260,103640
261,100893
262,99852
263,98504
264,98305
265,96286
266,97839
267,97300
268,93141
269,90964
270,90239
271,90470
272,88943
273,86228
274,83959
275,84759
276,83443
277,83190
278,83404
279,84561
280,83531
281,82577
282,82566
283,83629
284,84953
285,82657
286,81879
287,81755
288,81399
289,79455
290,79176
291,79183
292,79183
293,78838
294,80969
295,82987
296,86402
297,88684
298,93839
299,100035
300,105234
301,110291
302,115290
303,118479
304,121348
305,121885
306,119712
307,116693
308,114136
309,112900
310,110423
311,107878
312,103243
313,101261
314,98396
315,95981
316,94830
317,92273
318,93624
319,99114
320,101088
321,95258
322,89970
323,86577
324,86923
325,93159
326,97007
327,88800
328,83881
329,79228
330,76288
331,75424
332,74780
333,75237
334,73490
335,73901
336,74420
337,74824
338,74971
339,75095
340,75940
341,78130
342,80205
343,81942
344,81700
345,80856
346,82210
347,84438
348,90121
349,96883
350,105567
351,111923
352,117258
353,120979
354,123641
355,127724
356,128683
357,127486
358,122930
359,118082
