Sample Index,Raw Value
0,109460
1,104211
2,92282
3,82499
4,73726
5,66820
6,61216
7,57445
8,53117
9,49417
10,46544
11,44397
12,43201
13,41053
14,37346
15,36669
16,35500
17,35295
18,34296
19,35094
20,32066
21,33173
22,35741
23,35175
24,37329
25,39767
26,39099
27,41143
28,46853
29,48662
30,47219
31,44840
32,42425
33,45049
34,40557
35,40927
36,41511
37,41452
38,45568
39,44851
40,43568
41,44933
42,45775
43,50179
44,51323
45,54917
46,58719
47,62628
48,66397
49,68137
50,69972
51,67063
52,64531
53,58536
54,56302
55,55893
56,56066
57,55636
58,51476
59,49599
60,46242
61,44378
62,44072
63,42096
64,39617
65,37547
66,36777
67,32272
68,29532
69,24011
70,20389
71,18980
72,14813
73,11994
74,10129
75,22235
76,31494
77,38873
78,46795
79,54235
80,66319
81,77984
82,79485
83,77461
84,74070
85,71834
86,71755
87,73382
88,72989
89,74444
90,76611
91,79384
92,82789
93,90230
94,94505
95,100082
96,105937
97,110382
98,113634
99,117405
100,120295
101,119982
102,118124
103,115684
104,113535
105,111743
106,112319
107,118095
108,123771
109,119924
110,117226
111,115714
112,114792
113,110757
114,109798
115,107053
116,105264
117,104733
118,104270
119,99758
120,98476
121,97776
122,98320
123,100281
124,98107
125,98473
126,98454
127,97529
128,96899
129,96016
130,97877
131,99535
132,100519
133,101824
134,102320
135,103813
136,101347
137,101018
138,99322
139,96664
140,95630
141,94999
142,94959
143,96819
144,97751
145,99393
146,103970
147,106087
148,108957
149,108874
150,111117
151,114100
152,115867
153,117081
154,113788
155,106796
156,102770
157,101033
158,99600
159,100931
160,98806
161,96542
162,94536
163,94291
164,94542
165,92517
166,92948
167,91256
168,89489
169,89278
170,91097
171,93702
172,96776
173,97240
174,97558
175,98383
176,99322
177,98254
178,96666
179,95771
180,96293
181,96648
182,95496
183,92546
184,91462
185,94013
186,99586
187,104897
188,102085
189,97600
190,96322
191,95312
192,92532
193,92985
194,93876
195,95278
196,98310
197,101239
198,106314
199,109599
200,111582
201,113258
202,113001
203,112497
204,110393
205,106153
206,103055
207,102657
208,99686
209,95261
210,92015
211,88911
212,85730
213,83986
214,82635
215,81880
216,81346
217,80269
218,82820
219,85191
220,86663
221,86250
222,86816
223,87333
224,88615
225,87717
226,87385
227,87607
228,87612
229,88715
230,87264
231,88125
232,88715
233,87038
234,86492
235,89009
236,90061
237,91565
238,90157
239,90202
240,91474
241,93132
242,94137
243,95612
244,95882
245,96096
246,98589
247,107359
248,116188
249,115456
250,113676
251,113991
252,111366
253,109966
254,108422
255,101045
256,95039
257,89769
258,89096
259,91041
260,91480
261,91580
262,90834
263,90726
264,94534
265,101573
266,105939
267,103296
268,101652
269,100726
270,100349
271,99166
272,99018
273,97118
274,94246
275,89638
276,89117
277,88637
278,89633
279,90536
280,90239
281,90226
282,89116
283,87782
284,86508
285,85775
286,83963
287,83716
288,84918
289,85804
290,86306
291,90370
292,92367
293,90461
294,91208
295,90493
296,92183
297,97242
298,102246
299,109188
300,115820
301,117514
302,120138
303,123890
304,126402
305,127918
306,128624
307,125812
308,122222
309,119629
310,115905
311,115131
312,113141
313,111178
314,108592
315,106883
316,102647
317,102460
318,101793
319,102218
320,102664
321,101059
322,101636
323,100883
324,102145
325,103178
326,101800
327,99670
328,96439
329,96897
330,97771
331,97063
332,95949
333,95398
334,94499
335,96152
336,94828
337,92879
338,91036
339,89957
340,89881
341,89789
342,90849
343,93270
344,99963
345,110722
346,106666
347,101889
348,101783
349,104215
350,108091
351,111881
352,116071
353,117164
354,119159
355,121994
356,122271
357,120575
358,114633
359,109696
360,107258
361,105618
362,103447
363,99882
364,98363
365,99169
366,99327
367,99267
368,97323
369,96499
370,94703
371,92918
372,90161
373,89461
374,90083
375,89310
376,89744
377,92207
378,92170
379,90908
380,89365
381,86222
382,85700
383,80799
384,79319
385,77570
386,75357
387,74562
388,74973
389,73879
390,74302
391,74303
392,76709
393,77746
394,78730
395,80112
396,87500
397,96547
398,100944
399,99740
400,98719
401,100184
402,103158
403,108787
404,113007
405,116095
406,117877
407,119012
408,118620
409,117952
410,114485
411,110267
412,106595
413,102813
414,103410
415,101437
416,98981
417,99171
418,98917
419,98828
420,96324
421,94876
422,99988
423,109538
424,114525
425,112788
426,113565
427,112140
428,108909
429,105132
430,101952
431,100288
432,96960
433,95763
434,94226
435,91931
436,92279
437,91566
438,88463
439,87505
440,89319
441,91953
442,94543
443,96196
444,97858
445,99301
446,100301
447,100384
448,99199
449,99421
450,102372
451,106054
452,110188
453,114315
454,117506
455,120288
456,121901
457,124610
458,126770
459,126131
460,126337
461,121958
462,116092
463,114285
464,111307
465,109395
466,107693
467,103638
468,100243
469,96538
470,94930
471,95854
472,94382
473,95202
474,95946
475,95722
476,94318
477,93546
478,93481
479,93143
480,95518
481,97807
482,99491
483,97329
484,93935
485,90646
486,88913
487,90393
488,90095
489,87492
490,86540
491,83954
492,79910
493,81866
494,83146
495,84152
496,85774
497,84912
498,84243
499,87607
500,88227
501,92821
502,102404
503,113197
504,114036
505,115617
506,116705
507,118596
508,119774
509,120789
510,119764
511,113592
512,111094
513,106918
514,103322
515,103329
516,101590
517,99988
518,100900
519,98916
520,95614
521,92265
522,90440
523,91090
524,90987
525,90579
526,89921
527,91067
528,91785
529,90292
530,88777
531,87977
532,88462
533,87377
534,87974
535,88231
536,90746
537,91611
538,90395
539,90653
540,92079
541,92839
542,94618
543,94532
544,94716
545,96297
546,97784
547,97962
548,96613
549,92815
550,91731
551,92587
552,94825
553,98588
554,105362
555,112989
556,118650
557,124579
558,130179
559,133638
560,137770
561,136826
562,135940
563,131717
564,126155
565,120287
566,116940
567,113889
568,113141
569,110889
570,108250
571,105639
572,106288
573,104290
574,104422
575,112642
576,112566
577,109326
578,104435
579,100670
580,100273
581,105379
582,113080
583,109808
584,108267
585,104733
586,104034
587,102332
588,101624
589,98383
590,97542
591,98638
592,99897
593,99740
594,97378
595,97825
596,98273
597,100630
598,101246
599,102456
600,101863
601,105838
602,107833
603,109549
604,113085
605,115639
606,116718
607,122937
608,127918
609,131831
610,134105
611,134570
612,135456
613,137678
614,134142
615,128468
616,126093
617,120282
618,115934
619,113846
620,110899
621,109929
622,108718
623,105702
624,103853
625,101727
626,99429
627,99611
628,96911
629,93852
630,92236
631,91250
632,92759
633,94603
634,96408
635,97034
636,98425
637,99478
638,100802
639,101261
640,101119
641,100405
642,102073
643,102446
644,106703
645,107829
646,111413
647,112622
648,110224
649,111704
650,109740
651,108736
652,105552
653,104985
654,103652
655,105031
656,108416
657,112219
658,117354
659,123187
660,131875
661,138215
662,138043
663,138377
664,137262
665,133937
666,131151
667,127846
668,124647
669,122006
670,117519
671,114070
672,113045
673,113197
674,112463
675,110745
676,108747
677,105688
678,108011
679,105416
680,104360
681,104795
682,106067
683,104748
684,104958
685,103603
686,102635
687,104862
688,108041
689,109240
690,105932
691,103001
692,103223
693,104648
694,104184
695,101257
696,100162
697,100594
698,101505
699,100577
700,99529
701,98349
702,99027
703,99860
704,97206
705,98191
706,100423
707,105236
708,111457
709,114333
710,116417
711,120254
712,127295
713,136531
714,139508
715,135548
716,129078
717,122878
718,114275
719,107609
720,100402
721,93835
722,92213
723,87998
724,87164
725,86267
726,87315
727,85196
728,85226
729,86379
730,88035
731,88692
732,87443
733,88120
734,88025
735,90836
736,90501
737,90791
738,93706
739,102410
740,112464
741,111709
742,109115
743,107536
744,105007
745,103702
746,101946
747,99172
748,98039
749,97688
750,97373
751,96832
752,96681
753,95411
754,95456
755,94787
756,96703
757,99566
758,103402
759,106525
760,112529
761,114323
762,115639
763,119585
764,123729
765,125993
766,124473
767,122319
768,118150
769,114965
770,110961
771,108793
772,105088
773,101461
774,100767
775,99766
776,98611
777,95641
778,95111
779,93931
780,92313
781,91605
782,88843
783,87666
784,84749
785,82992
786,82159
787,81538
788,82166
789,84003
790,83694
791,86358
792,86019
793,87916
794,88998
795,91592
796,93121
797,93896
798,95397
799,96385
800,97551
801,98774
802,100117
803,100528
804,102317
805,101314
806,102012
807,103375
808,102392
809,108335
810,113724
811,118981
812,123364
813,126146
814,130250
815,133428
816,135668
817,140847
818,146290
819,149179
820,146667
821,141614
822,135191
823,129762
824,124035
825,121452
826,116254
827,111861
828,107897
829,103902
830,102834
831,100615
832,99600
833,100054
834,100107
835,101361
836,101647
837,98301
838,97976
839,97628
840,96908
841,94327
842,94822
843,94018
844,93408
845,93795
846,94111
847,94814
848,93675
849,93425
850,94378
851,97657
852,99771
853,99529
854,98185
855,97506
856,96766
857,98522
858,98370
859,100125
860,104713
861,108782
862,115016
863,118762
864,125136
865,131744
866,137975
867,142001
868,141701
869,143132
870,137839
871,134424
872,131695
873,126469
874,121401
875,117656
876,113408
877,110651
878,108448
879,104812
880,102237
881,99066
882,102220
883,106634
884,102644
885,96429
886,94205
887,90726
888,91004
889,91080
890,90453
891,87302
892,85225
893,88300
894,88939
895,87589
896,90133
897,95590
898,103560
899,101052
900,96235
901,95748
902,95215
903,92452
904,90100
905,88701
906,87417
907,83373
908,82377
909,80867
910,81038
911,82980
912,84671
913,87711
914,89921
915,93360
916,97191
917,102157
918,106934
919,110690
920,110756
921,108949
922,105337
923,104100
924,103293
925,101410
926,99615
927,97868
928,97407
929,95913
930,94812
931,95804
932,94021
933,91144
934,91727
935,91967
936,92998
937,92009
938,90534
939,86963
940,85055
941,85027
942,86314
943,86347
944,88297
945,86012
946,85827
947,86771
948,87649
949,86782
950,87302
951,85804
952,86736
953,88753
954,90618
955,91747
956,92635
957,93278
958,94678
959,93740
960,92438
961,92380
962,94263
963,99243
964,103241
965,106060
966,109864
967,114267
968,118152
969,122663
970,122716
971,122483
972,118808
973,116114
974,113429
975,113662
976,116324
977,120642
978,116950
979,109783
980,104319
981,97439
982,94420
983,92470
984,92410
985,94681
986,96979
987,98561
988,97390
989,97572
990,97263
991,96030
992,96087
993,97647
994,97502
995,98739
996,96516
997,96938
998,97955
999,98288
1000,96428
1001,95096
1002,96607
1003,98703
1004,101818
1005,103370
1006,103426
1007,103468
1008,104326
1009,104707
1010,102453
1011,103591
1012,102655
1013,103985
1014,106118
1015,108651
1016,110906
1017,112388
1018,111272
1019,114533
1020,117948
1021,120619
1022,122144
1023,118847
