Sample Index,Raw Value
0,105036
1,97453
2,95574
3,91875
4,89798
5,89784
6,93636
7,96116
8,96829
9,96655
10,97058
11,97155
12,98737
13,100563
14,103811
15,106564
16,108147
17,111316
18,110825
19,112309
20,116281
21,120544
22,126052
23,130106
24,136444
25,143649
26,148423
27,144336
28,138642
29,132818
30,128324
31,124709
32,121756
33,120041
34,116915
35,113707
36,110435
37,109049
38,109149
39,110129
40,108377
41,106635
42,105928
43,102450
44,100375
45,98707
46,97155
47,94976
48,93449
49,92871
50,90670
51,90552
52,91903
53,92553
54,96093
55,96445
56,98354
57,96939
58,95163
59,95045
60,95347
61,94980
62,92498
63,90732
64,91038
65,90741
66,90242
67,89725
68,88142
69,87971
70,90997
71,94072
72,99514
73,104428
74,107464
75,112184
76,116849
77,120663
78,121838
79,121087
80,118226
81,115142
82,113549
83,112944
84,111144
85,108284
86,104114
87,100421
88,97918
89,95627
90,96688
91,96330
92,94755
93,91864
94,90481
95,92793
96,91573
97,92718
98,94796
99,94251
100,96778
101,98647
102,101770
103,104043
104,107860
105,116852
106,117663
107,113247
108,108701
109,105926
110,105318
111,105401
112,104715
113,104589
114,103055
115,101114
116,99749
117,97290
118,95585
119,95387
120,94685
121,95178
122,98159
123,104506
124,110901
125,116598
126,122012
127,123364
128,126336
129,128831
130,127847
131,126199
132,122731
133,120517
134,117599
135,116584
136,113912
137,112588
138,107918
139,103995
140,100631
141,98482
142,97436
143,95239
144,93399
145,92393
146,91220
147,88601
148,88484
149,88988
150,89412
151,90416
152,93007
153,94707
154,96238
155,95823
156,97720
157,108258
158,113001
159,107411
160,102318
161,99731
162,96236
163,94138
164,93369
165,92154
166,94240
167,97626
168,101309
169,102681
170,102472
171,103883
172,105364
173,109754
174,115656
175,120977
176,125126
177,123785
178,124767
179,127244
180,128210
181,128847
182,130138
183,131820
184,132238
185,126573
186,120033
187,115838
188,113827
189,113464
190,109784
191,106207
192,103440
193,102991
194,101451
195,99680
196,99348
197,99264
198,100346
199,101948
200,103627
201,103945
202,104693
203,103735
204,104169
205,105542
206,101821
207,99894
208,99586
209,97360
210,94924
211,92727
212,91164
213,90638
214,92172
215,94482
216,96071
217,98380
218,102173
219,101937
220,101389
221,103092
222,105180
223,108019
224,112800
225,117291
226,123234
227,127563
228,130531
229,133072
230,133899
231,135085
232,137282
233,134604
234,126206
235,122117
236,118084
237,115407
238,111358
239,108632
240,107791
241,104926
242,101916
243,96589
244,94825
245,92699
246,94411
247,95521
248,94939
249,92492
250,89352
251,89774
252,87822
253,85620
254,85607
255,86973
256,88846
257,89241
258,89304
259,89846
260,93688
261,97434
262,103285
263,113466
264,113870
265,111925
266,110314
267,108671
268,106785
269,106850
270,107237
271,107949
272,108991
273,108808
274,109964
275,111479
276,114922
277,116984
278,119931
279,123478
280,128052
281,131075
282,134708
283,135917
284,134588
285,133263
286,130201
287,126869
288,122350
289,117935
290,113798
291,108971
292,107375
293,105200
294,103285
295,103737
296,103252
297,99491
298,98332
299,100042
300,102481
301,104064
302,105376
303,103648
304,107686
305,110621
306,108344
307,107747
308,105973
309,105536
310,103550
311,101946
312,102156
313,101859
314,100875
315,99212
316,97700
317,97699
318,100291
319,107241
320,110889
321,109782
322,107243
323,102045
324,97959
325,98041
326,99521
327,101854
328,105610
329,109921
330,114491
331,117882
332,120877
333,124026
334,125088
335,125228
336,123403
337,119741
338,116446
339,110594
340,111193
341,112983
342,117832
343,114265
344,109551
345,109326
346,109209
347,104588
348,102276
349,98896
350,98147
351,97769
352,97838
353,95248
354,94727
355,93048
356,92075
357,91643
358,90205
359,92280
360,93028
361,93092
362,88848
363,86393
364,85067
365,83094
366,81529
367,82714
368,84031
369,81649
370,79868
371,77834
372,76037
373,76761
374,79067
375,80665
376,83772
377,85017
378,86886
379,89774
380,95184
381,98174
382,101160
383,105031
384,109413
385,113210
386,114682
387,113776
388,112196
389,110589
390,109142
391,107956
392,107116
393,106710
394,106145
395,107227
396,107744
397,106369
398,107976
399,108620
400,107948
401,106378
402,106152
403,105195
404,102622
405,101770
406,100744
407,100469
408,99388
409,98905
410,96830
411,96758
412,97031
413,98616
414,96978
415,96063
416,94181
417,94694
418,94235
419,95468
420,102362
421,112244
422,113699
423,108720
424,107540
425,107487
426,105460
427,102365
428,104250
429,106139
430,110588
431,119688
432,124651
433,127617
434,131956
435,136543
436,140762
437,139635
438,136775
439,134657
440,132100
441,128860
442,124927
443,119508
444,114627
445,111312
446,109575
447,107847
448,107219
449,107790
450,109406
451,110710
452,111630
453,111971
454,112325
455,109723
456,106873
457,108267
458,110218
459,111975
460,112557
461,111284
462,108492
463,108277
464,106310
465,103794
466,103410
467,105286
468,104751
469,107087
470,109684
471,111412
472,113879
473,116940
474,116396
475,113411
476,111809
477,111012
478,108579
479,109962
480,111934
481,114331
482,117219
483,122082
484,126873
485,132942
486,136926
487,139535
488,148497
489,148568
490,139760
491,130998
492,124361
493,117838
494,112396
495,109113
496,108251
497,106392
498,108798
499,115813
500,127092
501,128493
502,124229
503,121685
504,121814
505,122013
506,120155
507,118313
508,115523
509,112443
510,110685
511,107120
512,104196
513,101229
514,99342
515,101769
516,104619
517,107259
518,108540
519,110174
520,110599
521,109854
522,109721
523,110523
524,111539
525,112623
526,109812
527,111173
528,111577
529,113162
530,116140
531,119236
532,124941
533,131286
534,135744
535,138282
536,142205
537,145131
538,147507
539,146736
540,145298
541,140279
542,136309
543,134038
544,128439
545,122621
546,117943
547,114015
548,110665
549,107660
550,105564
551,104833
552,102451
553,99991
554,99366
555,97483
556,96747
557,94462
558,92441
559,93715
560,92886
561,91579
562,90481
563,90819
564,92469
565,92617
566,92134
567,92417
568,93810
569,93660
570,91865
571,93323
572,91660
573,91011
574,92234
575,92862
576,94913
577,98722
578,104175
579,109919
580,111268
581,111120
582,111966
583,115331
584,118414
585,123168
586,127182
587,131941
588,135391
589,139514
590,139976
591,140230
592,140229
593,138064
594,133192
595,129686
596,128499
597,126862
598,124511
599,122995
600,121217
601,118420
602,114802
603,113530
604,110788
605,109662
606,109294
607,109578
608,111304
609,110142
610,108442
611,105395
612,101661
613,98674
614,95917
615,94613
616,92188
617,91527
618,92375
619,93855
620,94076
621,94941
622,94081
623,92942
624,89042
625,88891
626,89991
627,91660
628,89580
629,88856
630,87676
631,95588
632,103037
633,100675
634,99187
635,100238
636,99716
637,102338
638,106573
639,110409
640,112604
641,114327
642,114950
643,110885
644,108027
645,102287
646,93765
647,92941
648,92886
649,94080
650,94361
651,94366
652,94343
653,95176
654,96989
655,98870
656,102833
657,106160
658,111411
659,109397
660,103685
661,100638
662,99597
663,99647
664,96665
665,95597
666,95189
667,95900
668,95577
669,96491
670,95768
671,96475
672,95001
673,94917
674,94883
675,95774
676,93921
677,92973
678,91953
679,92276
680,91287
681,89196
682,89899
683,89900
684,90526
685,91934
686,94570
687,102497
688,108878
689,113786
690,118477
691,123235
692,127332
693,128265
694,126879
695,122859
696,119057
697,114502
698,110805
699,107693
700,103482
701,101428
702,98710
703,99489
704,101292
705,103730
706,105425
707,107877
708,107748
709,107131
710,104960
711,104739
712,103072
713,100629
714,99040
715,96922
716,96677
717,95604
718,91561
719,91830
720,95246
721,98029
722,97589
723,97698
724,96812
725,96015
726,93957
727,92227
728,93483
729,94951
730,93745
731,94790
732,96458
733,98368
734,100409
735,105281
736,114152
737,126149
738,132583
739,133967
740,137514
741,139823
742,141787
743,144194
744,145055
745,143746
746,141371
747,137460
748,134012
749,127986
750,123555
751,120056
752,115214
753,112532
754,110734
755,109938
756,109941
757,108423
758,105328
759,102201
760,101597
761,99577
762,96284
763,94830
764,94256
765,92972
766,91074
767,90665
768,91635
769,91379
770,91109
771,91422
772,93575
773,92783
774,93232
775,94484
776,96678
777,97388
778,98610
779,97881
780,96171
781,94190
782,92557
783,95130
784,96454
785,96649
786,96906
787,99762
788,103628
789,109623
790,117868
791,123058
792,127472
793,131290
794,133626
795,141826
796,143476
797,140062
798,133759
799,125805
800,117529
801,114077
802,111408
803,107223
804,105201
805,102354
806,103232
807,102610
808,104000
809,102397
810,101803
811,99788
812,100720
813,102795
814,103495
815,109612
816,114163
817,114536
818,110456
819,104003
820,100766
821,97361
822,95516
823,94621
824,94510
825,96381
826,98086
827,97548
828,98379
829,98913
830,99907
831,101719
832,103763
833,106228
834,108959
835,110475
836,111939
837,112916
838,114023
839,116165
840,118355
841,121954
842,125677
843,131377
844,135766
845,138036
846,139149
847,140547
848,139772
849,133958
850,128917
851,125514
852,122921
853,119660
854,118685
855,115844
856,113609
857,111885
858,109279
859,109089
860,109760
861,110565
862,110439
863,109234
864,107685
865,107277
866,106611
867,106397
868,107524
869,107492
870,109603
871,109396
872,109050
873,107526
874,104974
875,104188
876,100732
877,100654
878,99892
879,98467
880,97807
881,98045
882,94410
883,93649
884,92693
885,91236
886,89847
887,91732
888,92805
889,93016
890,94504
891,98999
892,104190
893,109915
894,118526
895,130399
896,135357
897,132300
898,132793
899,129481
900,125827
901,121421
902,117482
903,115636
904,112880
905,109093
906,108675
907,106516
908,103746
909,102278
910,101185
911,98956
912,97618
913,97745
914,97105
915,95501
916,94679
917,95945
918,96122
919,97585
920,99967
921,99432
922,99438
923,99610
924,98742
925,98219
926,97043
927,97600
928,101100
929,101936
930,103909
931,103344
932,104657
933,105927
934,107954
935,107204
936,104318
937,103848
938,102440
939,99811
940,100116
941,101423
942,103560
943,106281
944,110866
945,114743
946,119572
947,129282
948,138478
