Sample Index,Raw Value
0,69371
1,70686
2,72128
3,73233
4,76444
5,76314
6,78126
7,75548
8,75620
9,75469
10,76290
11,77646
12,77803
13,78297
14,79642
15,81671
16,82430
17,79385
18,77398
19,76368
20,74532
21,74552
22,74273
23,74061
24,75139
25,75565
26,76650
27,79316
28,82004
29,88372
30,94505
31,93688
32,90425
33,86658
34,84248
35,82670
36,81514
37,82494
38,85408
39,92168
40,98668
41,106949
42,114779
43,118484
44,124070
45,129535
46,131053
47,130412
48,126641
49,121197
50,116615
51,111608
52,107502
53,103864
54,100143
55,97641
56,97061
57,94855
58,93793
59,91512
60,90230
61,86211
62,82378
63,79685
64,76525
65,73069
66,71853
67,72549
68,72431
69,72541
70,74235
71,76394
72,76780
73,79102
74,77698
75,75920
76,73861
77,73918
78,73760
79,72511
80,72166
81,73963
82,79736
83,89351
84,85590
85,83951
86,87936
87,85913
88,92524
89,95681
90,98407
91,113784
92,121678
93,121628
94,119579
95,118583
96,117177
97,117233
98,113133
99,107080
100,102756
101,99512
102,98514
103,96935
104,93584
105,90968
106,89816
107,91041
108,94723
109,102425
110,102079
111,96182
112,93385
113,92481
114,92220
115,87429
116,82392
117,80316
118,82556
119,79117
120,81006
121,86775
122,85981
123,88660
124,88664
125,84157
126,92090
127,98707
128,95919
129,92625
130,90304
131,89103
132,87841
133,88263
134,90570
135,92139
136,91937
137,93196
138,93094
139,93194
140,96612
141,102125
142,105714
143,111416
144,113340
145,116170
146,118362
147,120080
148,121202
149,119263
150,116111
151,110696
152,106515
153,101716
154,96286
155,93089
156,91771
157,88237
158,85137
159,83053
160,80677
161,70006
162,57871
163,50865
164,45528
165,39369
166,39567
167,36906
168,33491
169,29446
170,27227
171,27970
172,27768
173,28194
174,26296
175,26718
176,29855
177,29080
178,31899
179,35504
180,37178
181,34047
182,34357
183,33656
184,32228
185,32143
186,31940
187,37019
188,43910
189,48319
190,47161
191,48934
192,49156
193,50421
194,51978
195,54048
196,54778
197,58938
198,62944
199,60621
200,58468
201,56283
202,53210
203,51909
204,46562
205,45740
206,40868
207,44521
208,43669
209,39837
210,39284
211,39778
212,38276
213,37532
214,39905
215,40779
216,42578
217,44616
218,45142
219,42697
220,42130
221,42892
222,42660
223,43012
224,40965
225,39503
226,38422
227,38801
228,36629
229,35183
230,34161
231,31058
232,31313
233,31571
234,34968
235,49501
236,62244
237,72593
238,79169
239,84534
240,88412
241,92489
242,102185
243,111438
244,114586
245,117127
246,118057
247,121558
248,126749
249,131212
250,135126
251,135657
252,139453
253,135952
254,130969
255,127578
256,122789
257,118638
258,115155
259,113500
260,112175
261,112620
262,112746
263,111404
264,110463
265,111048
266,115439
267,118118
268,115006
269,112378
270,108777
271,106002
272,106191
273,104276
274,102328
275,101727
276,101648
277,100810
278,101755
279,102079
280,101779
281,100794
282,100211
283,101663
284,100276
285,100335
286,100862
287,103617
288,105174
289,104688
290,104012
291,101619
292,100296
293,99219
294,100251
295,105676
296,110684
297,113897
298,116524
299,119115
300,121929
301,123765
302,124766
303,123641
304,120491
305,117628
306,111665
307,107091
308,105305
309,103383
310,104613
311,104169
312,102985
313,101902
314,100608
315,99147
316,97545
317,95202
318,93378
319,89708
320,90328
321,89091
322,87504
323,85827
324,87830
325,90121
326,87292
327,85853
328,85980
329,85713
330,85122
331,81409
332,78692
333,76270
334,77806
335,79387
336,78899
337,78640
338,79628
339,81644
340,81383
341,83992
342,87033
343,89031
344,91485
345,97232
346,108637
347,117313
348,117673
349,120507
350,120105
351,119303
352,118978
353,116919
354,114920
355,110979
356,107374
357,102970
358,99265
359,94906
360,90108
361,87258
362,86649
363,86084
364,83547
365,80919
366,78845
367,78057
368,78305
369,76829
370,77581
371,77897
372,76969
373,79098
374,79171
375,78767
376,79154
377,80236
378,81977
379,85315
380,86366
381,85198
382,85698
383,86488
384,86602
385,86394
386,85765
387,86791
388,87521
389,91000
390,92476
391,91498
392,90804
393,90990
394,91580
395,91104
396,92007
397,93601
398,96736
399,101477
400,108408
401,114058
402,118036
403,117945
404,119780
405,120205
406,119835
407,117508
408,112559
409,109105
410,109543
411,105820
412,101491
413,99466
414,95247
415,90040
416,92850
417,98385
418,95709
419,88954
420,83940
421,81362
422,77488
423,75293
424,79883
425,87449
426,91069
427,87927
428,87259
429,86322
430,88331
431,86931
432,84974
433,85623
434,85435
435,83756
436,82127
437,81630
438,81381
439,81262
440,82350
441,82480
442,83478
443,85154
444,86637
445,86577
446,86517
447,87201
448,88991
449,93378
450,98044
451,98901
452,100666
453,103891
454,105560
455,107468
456,110198
457,111621
458,108058
459,106375
460,103944
461,99340
462,99024
463,96403
464,93583
465,92602
466,90931
467,89373
468,88861
469,85719
470,84212
471,81136
472,78919
473,77849
474,76860
475,79966
476,81257
477,82039
478,84172
479,85977
480,85158
481,80646
482,78208
483,77419
484,76293
485,74229
486,73139
487,75104
488,77784
489,76299
490,76462
491,77686
492,76045
493,74003
494,72394
495,69637
496,67474
497,67613
498,68581
499,70493
500,75078
501,80737
502,85589
503,93228
504,101544
505,105457
506,107073
507,108269
508,106256
509,105006
510,103552
511,100659
512,96033
513,93854
514,92469
515,91832
516,89723
517,87243
