Sample Index,Raw Value
0,117132
1,119399
2,121283
3,122549
4,121204
5,119706
6,119464
7,119423
8,118425
9,121074
10,121211
11,119045
12,115960
13,114355
14,112900
15,113042
16,111202
17,109290
18,111041
19,115767
20,124976
21,134991
22,139250
23,137142
24,138586
25,140304
26,140075
27,135567
28,130040
29,123776
30,120128
31,114542
32,110029
33,107763
34,104083
35,99956
36,96587
37,95481
38,96599
39,97316
40,100286
41,101702
42,99987
43,100058
44,100501
45,97293
46,94175
47,92693
48,90977
49,89060
50,87799
51,87442
52,84943
53,85697
54,86837
55,89478
56,90934
57,91839
58,90898
59,88915
60,87673
61,86242
62,87266
63,86369
64,86055
65,87090
66,87902
67,90403
68,93996
69,93907
70,96169
71,101976
72,108756
73,121957
74,131370
75,132533
76,129135
77,125190
78,122093
79,119770
80,115834
81,110841
82,106457
83,103245
84,100038
85,98119
86,94093
87,92152
88,90040
89,90569
90,91541
91,92834
92,93157
93,94182
94,95764
95,95419
96,96057
97,97793
98,100626
99,105859
100,111740
101,112495
102,111048
103,107156
104,105278
105,103064
106,101390
107,99709
108,98545
109,98882
110,95886
111,94063
112,93958
113,95065
114,97542
115,98901
116,97371
117,94726
118,94373
119,95596
120,95719
121,96446
122,99129
123,100924
124,105454
125,110884
126,115287
127,121474
128,124459
129,124365
130,125076
131,123918
132,122683
133,121948
134,121846
135,120206
136,117895
137,114329
138,111009
139,110039
140,109636
141,109203
142,108430
143,106567
144,105166
145,104572
146,99816
147,98829
148,96993
149,97616
150,100079
151,96873
152,97772
153,95838
154,93255
155,92354
156,91277
157,89548
158,88156
159,87330
160,88092
161,88168
162,86224
163,85971
164,86677
165,85109
166,86008
167,86456
168,87430
169,86125
170,88096
171,91706
172,95216
173,99059
174,100999
175,102288
176,106125
177,112377
178,120873
179,133726
180,140410
181,136092
182,131982
183,128692
184,123922
185,120249
186,117261
187,113542
188,109911
189,105095
190,101551
191,98970
192,97003
193,95967
194,94440
195,94084
196,92783
197,92229
198,91694
199,89998
200,88294
201,87726
202,86200
203,83353
204,81004
205,79379
206,79447
207,78353
208,78332
209,78190
210,79889
211,81351
212,81647
213,84133
214,83377
215,83049
216,82701
217,81992
218,82455
219,83034
220,84297
221,85740
222,87519
223,92841
224,98411
225,104590
226,111040
227,115214
228,116386
229,116239
230,118584
231,120109
232,120126
233,120498
234,115086
235,111209
236,109494
237,108945
238,106091
239,103147
240,99056
241,98299
242,97928
243,97687
244,95950
245,93736
246,92719
247,90412
248,90246
249,89411
250,86929
251,83961
252,83702
253,84262
254,82974
255,84430
256,86563
257,91861
258,97707
259,100471
260,98856
261,97635
262,97123
263,96348
264,93695
265,91367
266,88294
267,90410
268,96176
269,98319
270,95908
271,90421
272,87282
273,85496
274,84909
275,86489
276,90843
277,96059
278,99734
279,103093
280,108635
281,111670
282,113868
283,116321
284,114639
285,111622
286,108131
287,105305
288,100756
289,98021
290,95179
291,93536
292,92990
293,91950
294,93071
295,91831
296,91248
297,89530
298,87290
299,86679
300,85936
301,84468
302,83492
303,85301
304,86076
305,86060
306,86173
307,84941
308,85786
309,86223
310,87811
311,88713
312,89065
313,86807
314,83953
315,82871
316,80899
317,81189
318,81760
319,80786
320,78240
321,75785
322,76064
323,76507
324,74670
325,76165
326,77806
327,83288
328,89234
329,93501
330,95702
331,98301
332,101150
333,104181
334,108840
335,110860
336,114656
337,123444
338,124780
339,119411
340,115338
341,111071
342,107548
343,105453
344,103591
345,104626
346,103993
347,105351
348,107143
349,107197
350,110018
351,109498
352,108379
353,106511
354,105245
355,104700
356,105291
357,103017
358,101848
359,102167
360,101094
361,101772
362,99111
363,96953
364,95407
365,93380
366,90244
367,87565
368,86755
369,87520
370,89460
371,91009
372,94214
373,96351
374,97514
375,97775
376,98145
377,100423
378,104266
379,110372
380,115442
381,119985
382,125954
383,131925
384,135660
385,138718
386,138857
387,136200
388,133768
389,130877
390,127494
391,125945
392,122962
393,119927
394,117166
395,116302
396,119530
397,119620
398,114042
399,112010
400,110177
401,106884
402,105293
403,104886
404,105027
405,103982
406,104456
407,104630
408,104473
409,102491
410,99652
411,99050
412,99273
413,98877
414,99239
415,101592
416,108126
417,109186
418,104097
419,102903
420,101040
421,100647
422,101555
423,101233
424,103173
425,103883
426,103419
427,102972
428,106109
429,110541
430,115569
431,120886
432,125511
433,129346
434,134028
435,135793
436,133672
437,133613
438,132616
439,128326
440,125173
441,122967
442,120977
443,119667
444,117415
445,115969
446,115370
447,112482
448,107525
449,106188
450,102670
451,98928
452,98266
453,98699
454,98577
455,97118
456,97863
457,97889
458,99610
459,98661
460,96253
