Sample Index,Raw Value
0,105792
1,102893
2,101802
3,103651
4,103697
5,103904
6,104751
7,103187
8,103036
9,103301
10,102578
11,99742
12,98210
13,97123
14,96511
15,96682
16,95191
17,97158
18,101019
19,108728
20,110182
21,107007
22,106076
23,105027
24,104574
25,105146
26,105120
27,106321
28,107799
29,109516
30,114354
31,117602
32,123597
33,128907
34,132247
35,137258
36,143204
37,145514
38,144338
39,142492
40,140278
41,137653
42,136063
43,134643
44,133340
45,130993
46,128132
47,128039
48,127068
49,123937
50,124812
51,124636
52,119713
53,116871
54,115581
55,114269
56,113760
57,112837
58,109825
59,107829
60,104007
61,101534
62,100895
63,101684
64,100383
65,98363
66,98114
67,97565
68,98568
69,96626
70,94549
71,96629
72,98585
73,100897
74,100600
75,102037
76,104775
77,106620
78,108107
79,109108
80,112911
81,118165
82,124205
83,129566
84,135121
85,138496
86,140825
87,141875
88,141270
89,141839
90,139947
91,136122
92,131531
93,131152
94,130920
95,128345
96,127551
97,128416
98,131445
99,131065
100,125162
101,121059
102,118001
103,112684
104,108455
105,106956
106,103840
107,100154
108,99412
109,98746
110,97572
111,97977
112,97160
113,97643
114,96999
115,96684
116,97670
117,98477
118,97562
119,97955
120,96465
121,97179
122,99327
123,100275
124,102853
125,105356
126,105888
127,106116
128,106752
129,106292
130,108209
131,110728
132,112147
133,114175
134,118260
135,120769
136,124018
137,124061
138,126946
139,129214
140,129169
141,126098
142,122906
143,118930
144,116274
145,116569
146,116495
147,115485
148,115065
149,114273
150,121322
151,125112
152,120899
153,114454
154,110605
155,108024
156,105454
157,105043
158,105545
159,104980
160,105817
161,107264
162,109570
163,110697
164,107901
165,104360
166,106621
167,107160
168,108621
169,111832
170,113174
171,113169
172,112897
173,113530
174,114726
175,118832
176,125694
177,133078
178,134632
179,133955
180,133823
181,130398
182,128644
183,127840
184,127871
185,129692
186,131630
187,133738
188,138779
189,142157
190,145265
191,143063
192,142163
193,138018
194,131996
195,124352
196,118403
197,116338
198,111218
199,108534
200,106366
201,103035
202,100710
203,97850
204,95369
205,93422
206,92754
207,90193
208,89596
209,91532
210,90839
211,91230
212,92352
213,93742
214,94421
215,91779
216,88098
217,90277
218,91560
219,91833
220,92589
221,93909
222,95220
223,92949
224,92345
225,91677
226,89842
227,90634
228,92196
229,92579
230,90682
231,91677
232,92692
233,93975
234,98840
235,103860
236,108536
237,114088
238,118860
239,121785
240,122934
241,125037
242,126253
243,125315
244,124455
245,121092
246,115912
247,109913
248,107209
249,103435
250,101082
251,100839
252,100205
253,98195
254,101246
255,103370
256,114323
257,117668
258,111953
259,109709
260,108321
261,105669
262,103898
263,101121
264,98325
265,97642
266,96084
267,95078
268,94850
269,95339
270,95002
271,94525
272,93280
273,92276
274,92581
275,93317
276,93133
277,92470
278,91518
279,91084
280,89285
281,89236
282,89150
283,93428
284,94101
285,96526
286,102187
287,108375
288,112968
289,116288
290,118682
291,122079
292,123860
293,122759
294,123187
295,120444
296,115846
297,110649
298,105512
299,102208
