Sample Index,Raw Value
0,16725
1,25317
2,29890
3,26522
4,25265
5,23287
6,22444
7,19527
8,14800
9,15060
10,15651
11,15201
12,14632
13,14897
14,15623
15,16732
16,15539
17,13671
18,10240
19,9540
20,21226
21,32950
22,43268
23,50809
24,55024
25,59006
26,63938
27,68734
28,73316
29,77728
30,79775
31,82420
32,83247
33,84019
34,84810
35,86283
36,88295
37,89193
38,89701
39,89974
40,90660
41,90649
42,90000
43,88892
44,89090
45,89071
46,91361
47,94046
48,98578
49,99183
50,103686
51,112878
52,120605
53,126479
54,125060
55,123239
56,119255
57,114682
58,108604
59,102907
60,98654
61,94682
62,91096
63,88274
64,84284
65,81643
66,78394
67,74425
68,74448
69,75320
70,75577
71,74331
72,74273
73,74633
74,73924
75,73130
76,71478
77,69766
78,68043
79,67155
80,67390
81,68166
82,68301
83,67763
84,68581
85,69247
86,67630
87,65749
88,63854
89,65529
90,66781
91,67506
92,69530
93,71876
94,72986
95,72957
96,76104
97,79972
98,83573
99,88322
100,91995
101,96020
102,97550
103,99373
104,100435
105,101531
106,101948
107,101390
108,99306
109,98626
110,95959
111,91359
112,89691
113,87788
114,85154
115,83335
116,81047
117,79411
118,78889
119,77534
120,76406
121,73915
122,74332
123,72512
124,72582
125,71311
126,70245
127,67245
128,65833
129,65229
130,67906
131,73699
132,78447
133,75892
134,72262
135,71538
136,68909
137,66460
138,65822
139,65144
140,66349
141,68100
142,69706
143,71712
144,75180
145,77501
146,78994
147,82140
148,83318
149,86172
150,88743
151,91155
152,93335
153,96236
154,99086
155,101426
156,101147
157,98761
158,95495
159,90717
160,88478
161,87099
162,86339
163,86257
164,84734
165,81706
166,81503
167,81669
168,81568
169,80341
170,78167
171,77184
172,75281
173,68725
174,64439
175,61775
176,59812
177,57262
178,55694
179,55877
180,56773
181,59845
182,61271
183,63843
184,65703
185,69335
186,72778
187,73412
188,72206
189,71381
190,72432
191,73667
192,73064
193,74170
194,72460
195,71424
196,71233
197,71846
198,71620
199,74126
200,77199
201,82215
202,86156
203,91296
204,96086
205,100180
206,102069
207,100934
208,98452
209,95136
210,97149
211,99929
212,93182
213,86824
214,83068
215,80249
216,78347
217,78361
218,76299
219,75086
220,74441
221,77872
222,85928
223,83554
224,75977
225,70432
226,64762
227,61484
228,58635
229,56107
230,52521
231,51997
232,50217
233,48791
234,49344
235,50039
236,50190
237,52215
238,53965
239,55164
240,57702
241,58416
242,59799
243,62345
244,63535
245,64705
246,62419
247,61170
248,60548
249,63686
250,65778
251,70627
252,76621
253,81910
254,88995
255,92418
256,93584
257,95140
258,96808
259,97184
260,94427
261,89903
262,87297
263,83241
264,80574
265,80189
266,81820
267,80135
268,77977
269,79579
270,77844
271,78366
272,78454
273,79102
274,77565
275,77119
276,74746
277,71770
278,73154
279,74649
280,75696
281,73439
282,70275
283,70844
284,71364
285,72576
286,74383
287,75360
288,79933
289,86208
290,93298
291,92224
292,90143
293,86925
294,84695
295,82623
296,78784
297,74665
298,71656
299,70413
300,70798
301,71875
302,72901
303,77670
304,82461
305,86960
306,90926
307,95049
308,98514
309,103269
310,105023
311,105929
312,103743
313,99122
314,97045
315,93049
316,90644
317,85014
318,83944
319,83202
320,79549
321,78913
322,79672
323,79935
324,79243
325,78829
326,78194
327,75737
328,75012
329,74233
330,74897
331,76069
332,74976
333,72404
334,69785
335,69126
336,68624
337,66363
338,64659
339,64780
340,63882
341,63945
342,63788
343,62529
344,61360
345,62299
346,63990
347,66628
348,67190
349,68390
350,72563
351,73945
352,77107
353,79417
354,82976
355,87966
356,90545
357,95217
358,96320
359,98054
360,98949
361,98764
362,97542
363,95160
364,92459
365,90860
366,88765
367,88023
368,91450
369,96577
370,97716
371,96964
372,89793
373,83165
374,79518
375,75540
376,72836
377,71024
378,69457
379,66970
380,65813
381,65233
382,63501
383,63584
384,63134
385,60313
386,59517
387,60868
388,63347
389,63455
390,63978
391,65369
392,64301
393,63751
394,63774
395,64259
396,65485
397,65220
398,65473
399,66165
400,64467
401,63026
402,62167
403,62732
404,65600
405,68829
406,72598
407,77721
408,81863
409,85848
410,88712
411,92752
412,95257
413,96001
414,95615
415,93320
416,89983
417,87783
418,85481
419,84371
420,82110
421,77639
422,79225
423,79475
424,78801
425,78371
426,79224
427,78798
428,81042
429,80659
430,80150
431,80384
432,78384
433,76002
434,75987
435,74803
436,74639
437,73642
438,71873
439,70878
440,71083
441,72013
442,73254
443,74917
444,75184
445,76637
446,79276
447,86219
448,89949
449,87493
450,84166
451,82838
452,81368
453,80717
454,82694
455,83339
456,84341
457,88093
458,92708
459,94602
460,95688
461,97010
462,96374
463,95793
464,94471
465,93855
466,90192
467,85337
468,82928
469,82460
470,81561
471,78399
472,78120
473,77946
474,78157
475,76084
476,72388
477,70507
478,67217
479,65053
480,62564
481,62629
482,62095
483,61800
484,63521
485,65331
486,65766
487,65130
488,64593
489,64676
490,64571
491,65365
492,64486
493,61838
494,59415
495,58947
496,59234
497,60067
498,60023
499,63950
500,73260
501,75037
502,68544
503,65277
504,61649
505,59578
506,59930
507,63036
508,67670
509,72428
510,75719
511,80423
512,84445
513,87698
514,88921
515,89702
516,86417
517,79388
518,76914
519,73292
520,71091
521,70610
522,68928
523,69247
524,69414
525,72924
526,78528
527,85852
528,79968
529,76577
530,70897
531,67525
532,66245
533,65743
534,67040
535,67621
536,67306
537,66290
538,67108
539,65876
540,65670
541,63602
542,62420
543,62046
544,62432
545,61573
546,59344
547,58119
548,58018
549,59910
550,62642
551,66401
552,68421
553,69516
554,69771
555,69004
556,68430
557,70022
558,71943
559,75032
560,79756
561,82697
562,84082
563,87257
564,90746
565,94439
566,97093
567,97398
568,94634
569,88254
570,86461
571,82681
572,82161
573,79080
574,79370
575,81903
576,80565
577,79186
578,77744
579,76296
580,74852
581,74157
582,72552
583,71598
584,70836
585,69724
586,66249
587,62742
588,60949
589,58863
590,58519
591,60753
592,59483
593,60084
594,61292
595,61707
596,62148
597,63308
598,64593
599,66293
600,66489
601,67226
602,69149
603,72149
604,75707
605,79027
606,81990
607,79170
608,76500
609,75513
610,78096
611,82866
612,87032
613,90478
614,95102
615,98931
616,102709
617,106629
618,106949
619,103855
620,99201
621,92637
622,85934
623,83116
624,81186
625,77161
626,72531
627,68699
628,66413
629,63667
630,62848
631,60897
632,61207
633,62417
634,63005
635,64620
636,64999
637,66288
638,67552
639,70476
640,72132
641,73130
642,71231
643,68584
644,68394
645,67007
646,68728
647,70240
648,70332
649,69723
650,69249
651,70727
652,72070
653,73237
654,71888
655,73439
656,73372
657,75447
658,84416
659,86423
660,82236
661,81414
662,81673
663,82377
664,83379
665,86715
666,90033
667,90428
668,91165
669,93172
670,92826
671,91416
672,86903
673,81811
674,77698
675,74873
676,71324
677,68544
678,67796
679,67649
680,66517
681,66132
682,66879
683,70247
684,78380
685,90657
686,91319
687,88854
688,86576
689,84451
690,83892
691,84482
692,84298
693,81067
694,79845
695,78317
696,76057
697,74705
698,76197
699,76834
700,78640
701,78415
702,76527
703,77497
704,76246
705,75761
706,76294
707,75316
708,75744
709,75241
710,75745
711,77692
712,79812
713,83377
714,86732
715,92078
716,98430
717,104144
718,108334
719,112651
720,114356
721,113952
722,112591
723,108705
724,103609
725,100150
726,98240
727,95335
