Sample Index,Raw Value
0,104559
1,105744
2,105321
3,106607
4,105891
5,105202
6,105609
7,107163
8,104920
9,103211
10,100404
11,98583
12,97309
13,97697
14,101588
15,108104
16,113145
17,116526
18,118186
19,118385
20,121767
21,124172
22,124531
23,122373
24,118234
25,113826
26,111813
27,110499
28,108520
29,105490
30,103080
31,100809
32,98935
33,97853
34,96955
35,96434
36,97175
37,98589
38,97772
39,96417
40,93818
41,91605
42,91773
43,92425
44,92108
45,93678
46,93105
47,91868
48,90678
49,88330
50,87783
51,86753
52,87385
53,88630
54,91397
55,93915
56,94606
57,94072
58,96544
59,97126
60,96994
61,92439
62,89522
63,94762
64,97098
65,96354
66,93829
67,95104
68,94551
69,97390
70,104527
71,111989
72,116715
73,114056
74,111042
75,107901
76,104378
77,100917
78,99582
79,96463
80,93708
81,90417
82,87187
83,86549
84,85120
85,85105
86,83137
87,83455
88,83931
89,84094
90,82570
91,79151
92,78926
93,79204
94,82574
95,84306
96,84848
97,84325
98,84110
99,84556
100,85762
101,87329
102,90085
103,90625
104,90002
105,90207
106,89351
107,87746
108,89136
109,94733
110,98231
111,101282
112,102028
113,102100
114,103104
115,104515
116,106981
117,112302
118,119245
119,124192
120,127591
121,130495
122,134045
123,137123
124,137789
125,138574
126,136501
127,133349
128,129834
129,125824
130,123816
131,117793
132,113502
133,110945
134,110901
135,110628
136,108838
137,106571
138,103837
139,102934
140,100307
141,94983
142,90715
143,87168
144,82828
145,81063
146,80022
147,78691
148,79386
149,83088
150,89770
151,97024
152,95450
153,94222
154,93734
155,90908
156,90971
157,89171
158,89224
159,89168
160,89776
161,88455
162,88369
163,88498
164,89430
165,88427
166,91435
167,95244
168,100374
169,107375
170,112432
171,118158
172,125279
173,130959
174,133062
175,133963
176,134066
177,133440
178,130410
179,126326
180,123216
181,119980
182,118706
183,116264
184,114039
185,111278
186,108735
187,107683
188,106909
189,106146
190,104517
191,104052
192,102299
193,99003
194,97475
195,95944
196,93168
197,92489
198,93657
199,95639
200,98254
201,97573
202,99977
203,107518
204,110914
205,108082
206,104796
207,99191
208,93950
209,91437
210,89415
211,90117
212,90145
213,92451
214,93408
215,95932
216,96104
217,98364
218,102152
219,106526
220,114558
221,120887
222,127660
223,133929
224,134444
225,134100
226,134450
227,132143
228,133254
229,136325
230,136758
231,130654
232,126256
233,119458
234,112601
235,106953
236,103401
237,102794
238,100951
239,100664
240,100692
241,101309
242,100224
243,99227
244,98277
245,96225
246,98002
247,99031
248,98182
249,97862
250,96503
251,96605
252,97079
253,98937
254,100309
255,99121
256,97402
257,95933
258,95510
259,94399
260,93306
261,91172
262,92138
263,92035
264,89866
265,87334
266,82329
267,79888
268,77505
269,78488
270,83043
271,89210
272,97513
273,104933
274,110501
275,116390
276,121433
277,125120
278,128293
279,126415
280,121862
281,117456
282,111659
283,108571
284,105310
285,100515
286,98557
287,95928
288,96129
