Sample Index,Raw Value
0,114777
1,132143
2,144412
3,152670
4,155816
5,152466
6,154239
7,153699
8,152060
9,152025
10,150816
11,149125
12,148299
13,148010
14,147920
15,147637
16,147934
17,147720
18,147975
19,145744
20,144041
21,144379
22,142315
23,142787
24,143997
25,144290
26,142374
27,140045
28,139127
29,139996
30,141257
31,146308
32,154561
33,161259
34,161491
35,161942
36,160182
37,160470
38,162098
39,160716
40,161151
41,160761
42,160221
43,159666
44,155966
45,154133
46,155637
47,156466
48,159268
49,163305
50,167236
51,171199
52,177996
53,181351
54,183381
55,181536
56,178302
57,173989
58,168964
59,166167
60,163391
61,162256
62,160464
63,156972
64,155151
65,153346
66,151441
67,149103
68,147419
69,144976
70,143168
71,142603
72,142256
73,141562
74,141417
75,141618
76,141340
77,139725
78,137503
79,136596
80,135396
81,134665
82,134394
83,132865
84,133417
85,139738
86,141253
87,138132
88,135031
89,133519
90,132641
91,132512
92,133706
93,132057
94,129626
95,130192
96,134173
97,138477
98,144491
99,149274
100,156156
101,159697
102,162941
103,164794
104,170283
105,171265
106,172298
107,172033
108,169115
109,165169
110,163773
111,168838
112,175288
113,170214
114,163122
115,157803
116,152785
117,147509
118,141459
119,139111
120,133779
121,130158
122,128412
123,127379
124,127507
125,128906
126,129865
127,129659
128,129756
129,128596
130,129642
131,129467
132,128237
133,126178
134,127225
135,126597
136,125343
137,124910
138,125899
139,127477
140,129952
141,133287
142,134218
143,134970
144,134663
145,135482
146,135547
147,137029
148,139288
149,142712
150,146660
151,152004
152,158186
153,162330
154,168048
155,170717
156,172297
157,173946
158,170699
159,162880
160,157437
161,152852
162,150151
163,147218
164,143067
165,137783
166,136696
167,133923
168,133202
169,132475
170,132914
171,134504
172,135248
173,136372
174,136659
175,136227
176,137403
177,139888
178,139636
179,136468
180,131521
181,129221
182,127382
183,127565
184,123991
185,122694
186,121462
187,122023
188,122131
189,124957
190,128163
191,129062
192,127117
193,125277
194,122178
195,119669
196,119113
197,117912
198,117301
199,118336
200,120170
201,123420
202,129221
203,134856
204,141856
205,147382
206,152507
207,155611
208,157323
209,154396
210,149140
211,142830
212,136441
213,133201
214,129246
215,129098
216,125238
217,123330
218,124199
219,126440
220,126010
221,123040
222,121764
223,121132
224,122291
225,124467
226,125217
227,128609
228,127699
229,126249
230,127280
231,129388
232,130501
233,131587
234,130717
235,128436
236,125398
237,125322
238,126586
239,126705
240,129654
241,128570
242,128109
243,137263
244,137333
245,129925
246,127165
247,123821
248,118574
249,115997
250,116780
251,119068
252,122428
253,128211
254,136197
255,143822
256,149989
257,152766
258,154658
259,157092
260,159360
261,157721
262,157361
263,153512
264,148094
265,142791
266,138747
267,136853
268,135802
269,140082
270,146162
271,142836
272,140000
273,135254
274,132784
275,131005
276,129901
277,129731
278,128982
279,128679
280,128204
281,129628
282,128073
283,124129
284,122512
285,120251
286,119063
287,119562
288,117741
289,118027
290,119475
291,122021
292,122798
293,118954
294,120287
295,120148
296,120664
297,123825
298,124809
299,124328
300,125461
301,127475
302,132972
303,139746
304,144779
305,151585
306,156535
307,158696
308,162269
309,168138
310,172270
311,172557
312,170850
313,166092
314,161444
315,158604
316,155624
317,153504
318,150441
319,148023
320,144797
321,140619
322,138503
323,136670
324,135170
325,134431
326,132079
327,131551
328,131880
329,132669
330,133399
331,132619
332,130831
333,129384
334,127166
335,124996
336,125212
337,126920
338,124292
339,127590
340,127556
341,125148
342,122337
343,120684
344,117474
345,119396
346,122365
347,125646
348,133096
349,138875
350,139049
351,138321
352,138484
353,140032
354,142978
355,146507
356,148934
357,152166
358,154627
359,158963
