Sample Index,Raw Value
0,130746
1,126826
2,124202
3,120800
4,117692
5,115024
6,113934
7,115485
8,112511
9,110672
10,109480
11,107689
12,107036
13,108850
14,114113
15,116127
16,114155
17,111845
18,111477
19,109393
20,108627
21,107448
22,106826
23,104965
24,103900
25,102420
26,99141
27,95641
28,93113
29,91761
30,89074
31,90214
32,91787
33,93448
34,96749
35,98065
36,98591
37,103152
38,108352
39,110993
40,111435
41,111400
42,113988
43,118215
44,122497
45,128107
46,131243
47,135965
48,139678
49,141883
50,141898
51,138639
52,135356
53,132421
54,128979
55,126399
56,122314
57,117979
58,114492
59,109030
60,107546
61,106449
62,106147
63,105448
64,105022
65,102690
66,105164
67,111516
68,110021
69,105736
70,101223
71,96789
72,96291
73,94699
74,90010
75,88172
76,87378
77,87840
78,89382
79,91614
80,91977
81,91228
82,88878
83,85049
84,82825
85,79838
86,79443
87,80926
88,82305
89,85745
90,87190
91,90417
92,95318
93,107487
94,117178
95,119267
96,119811
97,121132
98,125485
99,128962
100,133022
101,134380
102,132970
103,131759
104,130561
105,126741
106,123259
107,119599
108,118139
109,115772
110,112179
111,110039
112,105390
113,101612
114,100241
115,99883
116,97973
117,94448
118,90334
119,87077
120,84784
121,84002
122,83317
123,83706
124,84139
125,85644
126,88653
127,91237
128,92101
129,91397
130,90830
131,90648
132,91476
133,92284
134,93647
135,96671
136,99613
137,103155
138,105938
139,107052
140,108258
141,106499
142,105503
143,105599
144,107709
145,112712
146,118881
147,123938
148,128529
149,133147
150,135562
151,141321
152,141457
153,137703
154,135062
155,132088
156,127814
157,122749
158,119033
159,115669
160,111470
161,107726
162,105196
163,102123
164,99512
165,95905
166,96994
167,100846
168,102022
169,101199
170,101410
171,106217
172,111653
173,113969
174,110934
175,110729
176,110010
177,108100
178,105565
179,103511
180,101642
181,98986
182,95534
183,94986
184,94550
185,93021
186,92012
187,90878
188,90586
189,90576
190,88811
191,87650
192,86972
193,86727
194,86632
195,86998
196,88982
197,93841
198,100670
199,105756
200,113434
201,118719
202,122774
203,126433
204,128364
205,127788
206,125744
207,122510
208,118784
209,114537
210,112217
211,108930
212,104385
213,102205
214,101516
215,100772
216,100911
217,100154
218,96566
219,96352
220,93707
221,93825
222,94533
223,94807
224,94322
225,93585
226,91795
227,91450
228,88926
229,85056
230,80150
231,77483
232,77917
233,77689
234,79876
235,79267
236,77744
237,80005
238,78693
239,79269
240,80667
241,81104
242,88761
243,94057
244,93661
245,91099
246,98376
247,101687
248,102539
249,111771
250,126014
251,140184
252,165111
253,162491
254,158425
255,160425
256,153322
257,147639
258,151721
259,147992
260,140569
261,132892
262,126079
263,119802
264,114158
265,108629
266,103905
267,101066
268,97395
269,95449
270,93824
271,91404
272,88723
273,86635
274,85613
275,83997
276,83328
277,82661
278,81224
279,81463
280,82636
281,83242
282,83877
283,82579
284,81620
285,81097
286,81060
287,77941
288,78494
289,79556
290,78829
291,78925
292,79834
293,76389
294,76891
295,75529
296,76581
297,77162
298,81938
299,90095
300,99216
301,107002
302,111248
303,112314
304,107587
305,94838
306,88836
307,82887
308,73629
309,63122
310,55778
311,50943
312,45050
313,42150
314,37791
315,35127
316,31830
317,31646
318,31764
319,32504
320,30340
321,32636
322,37616
323,30189
324,29583
325,27163
326,24684
327,26952
328,26596
329,31590
330,39262
331,47900
332,47311
333,46402
334,46992
335,45321
336,47143
337,47826
338,48242
339,48900
340,54013
341,52800
342,48474
343,45035
344,43813
345,41526
346,43148
347,45189
348,43981
349,47776
350,52345
351,62698
352,68308
353,76576
354,81744
355,85365
356,90408
357,91015
358,95411
359,94494
360,88307
361,81578
362,76825
363,73146
364,67917
365,64420
366,59017
367,56958
368,54207
369,49930
370,46970
371,42684
372,43586
373,42081
374,40536
375,38040
376,37189
377,41552
378,52844
379,59828
380,65197
381,68949
382,74399
383,84163
384,88306
385,87544
386,85581
387,85475
388,83587
389,84148
390,84148
391,83743
392,82966
393,83633
394,87106
395,90065
396,93546
397,96764
398,97475
399,98714
400,101348
401,107083
402,111784
403,115886
404,121466
405,125288
406,127124
407,129691
408,130310
409,130902
410,130687
411,125817
412,120501
413,116314
414,111364
415,108796
416,103573
417,97153
418,95883
419,93509
420,91517
421,88648
422,86487
423,86587
424,84547
425,81704
426,81457
427,83504
428,83769
429,82846
430,84098
431,83665
432,84768
433,83918
434,83407
435,80990
436,81298
437,81738
438,84242
439,85053
440,87647
441,89169
442,91765
443,95356
444,96655
445,98163
446,98391
447,96461
448,92079
449,88935
450,89165
451,90754
452,94425
453,99626
454,105152
455,108986
456,114082
457,118666
458,123012
459,123591
460,122245
461,118877
462,115707
463,110234
464,105573
465,102692
466,100971
467,97541
468,95579
469,93779
470,91832
471,88899
472,88046
473,88380
474,85787
