Sample Index,Raw Value
0,169962
1,164346
2,157406
3,153010
4,149820
5,149350
6,145966
7,141496
8,140461
9,139451
10,139899
11,142164
12,142361
13,142677
14,144314
15,144312
16,144473
17,146965
18,148935
19,150188
20,150184
21,150096
22,148609
23,147240
24,147930
25,149289
26,152898
27,159092
28,166586
29,171582
30,175701
31,177284
32,182711
33,186360
34,188984
35,187823
36,184368
37,178751
38,173848
39,170775
40,168083
41,164570
42,162207
43,162524
44,157958
45,155721
46,151719
47,151212
48,149716
49,148395
50,145925
51,144282
52,140061
53,138954
54,138232
55,138613
56,139175
57,142051
58,149041
59,146174
60,141143
61,134925
62,130832
63,127439
64,124355
65,122521
66,122198
67,122499
68,125284
69,123500
70,121960
71,123864
72,124054
73,126517
74,128390
75,131742
76,136929
77,146892
78,154355
79,157853
80,161642
81,165391
82,170043
83,172666
84,176158
85,177991
86,180208
87,180533
88,178081
89,176093
90,171840
91,168513
92,165201
93,162192
94,156950
95,154328
96,151269
97,149113
98,145269
99,143089
100,141594
101,140510
102,139545
103,140248
104,142905
105,141528
106,141159
107,139511
108,140927
109,139874
110,140078
111,140753
112,140513
113,139179
114,142696
115,143424
116,139945
117,138474
118,135603
119,134556
120,134976
121,133403
122,133411
123,133414
124,133558
125,134394
126,133553
127,135057
128,136323
129,138901
130,140356
131,142163
132,146874
133,152803
134,160108
135,165162
136,167338
137,166054
138,161743
139,157137
140,151858
141,147885
142,145847
143,142685
144,139020
145,136894
146,134731
147,132823
148,129328
149,125699
150,124478
151,122711
152,121615
153,121554
154,121877
155,124657
156,131270
157,132484
158,128104
159,126177
160,126341
161,125383
162,120987
163,119691
164,118379
165,118622
166,119260
167,118708
168,118756
169,120386
170,122240
171,121201
172,119686
173,118582
174,117954
175,118318
176,119190
177,120311
178,122430
179,126678
180,131488
181,137138
182,140537
183,144650
184,148780
185,152640
186,155615
187,159480
188,160734
189,160172
190,155559
191,150233
192,145280
193,141864
194,139397
195,135872
196,132867
197,131518
198,128911
199,129026
200,129680
201,128510
202,129774
203,131343
204,130871
205,129947
206,129359
207,129941
208,130642
209,139094
210,135689
211,139556
212,147552
213,140670
214,130521
215,132928
216,135017
217,129325
218,127891
219,125541
220,123407
221,122175
222,123921
223,126136
224,126170
225,125775
226,129029
227,132412
228,134295
229,134616
230,134633
231,140560
232,146820
233,149104
234,154700
235,165294
236,173858
237,174692
238,177032
239,178086
240,175448
241,173111
242,169979
243,165738
244,159699
245,154498
246,150441
247,145260
248,142565
249,140381
250,137475
251,133157
252,128300
253,125414
254,123307
255,121076
256,120378
257,120808
258,121997
259,122264
260,124344
261,123179
262,126732
263,125830
264,130864
265,131124
266,131845
267,130111
268,133152
269,132654
270,131693
271,134069
272,130306
273,126013
274,121826
275,119735
276,116534
277,112929
278,112124
279,111642
280,112865
281,114592
282,118938
283,124625
284,130923
285,135483
286,140895
287,139911
288,132088
289,126700
290,123829
291,116522
292,110258
293,105213
294,99181
295,95474
296,90243
297,87113
298,85252
299,84085
300,79778
301,77857
302,71992
303,69134
304,66518
305,67869
306,65271
307,61230
308,57708
309,58536
310,51005
311,51962
312,49773
313,56225
314,65924
315,69485
316,70243
317,68647
318,67762
319,67534
320,64660
321,62449
322,63971
323,64484
324,67048
325,66823
326,64137
327,66120
328,67401
329,67614
330,65652
331,67298
332,66605
333,65427
334,71037
335,76408
336,81540
337,89938
338,95312
339,97591
340,100058
341,103131
342,105394
343,105581
344,100059
345,96042
346,90372
347,87036
348,84567
349,79686
350,78912
351,76746
352,78681
353,78105
354,74431
355,75463
356,74129
357,72744
358,70231
359,71380
