Sample Index,Raw Value
0,102118
1,98824
2,96017
3,94964
4,93992
5,94203
6,92099
7,89849
8,90370
9,90523
10,87576
11,88360
12,88950
13,88525
14,90403
15,91846
16,93339
17,93029
18,94377
19,94449
20,95382
21,94931
22,95228
23,97888
24,99545
25,101809
26,102448
27,107365
28,116923
29,117329
30,112660
31,108622
32,107273
33,110621
34,116310
35,121416
36,125965
37,129418
38,133030
39,137936
40,143686
41,142817
42,139816
43,135905
44,131422
45,127801
46,123742
47,120692
48,118021
49,112655
50,109625
51,107238
52,105191
53,107067
54,110129
55,116485
56,113921
57,108061
58,104705
59,101851
60,98433
61,98551
62,97761
63,99228
64,99130
65,99186
66,97086
67,93494
68,92879
69,92742
70,90881
71,92739
72,95608
73,97721
74,96947
75,96844
76,97755
77,97860
78,97778
79,98021
80,99813
81,101263
82,102556
83,105285
84,109465
85,114747
86,121336
87,126712
88,133005
89,136011
90,137744
91,141042
92,141241
93,138514
94,135727
95,133582
96,133374
97,133421
98,130870
99,128795
100,124592
101,121809
102,119801
103,118551
104,120835
105,118252
106,116560
107,113010
108,109339
109,108683
110,107930
111,106321
112,105845
113,104930
114,102977
115,99370
116,96772
117,95002
118,95365
119,94658
120,95337
121,93945
122,93444
123,92300
124,91704
125,93168
126,98465
127,98772
128,100370
129,99865
130,100280
131,102750
132,105645
133,113893
134,119899
135,119757
136,123068
137,127760
138,132491
139,136160
140,138424
141,140935
142,141965
143,143227
144,139085
145,133482
146,128757
147,123528
148,117433
149,113251
150,109074
151,105286
152,101908
153,97192
154,93696
155,91605
156,87625
157,85585
158,86250
159,86583
160,84836
161,85104
162,85744
163,87754
164,87306
165,85558
166,86074
167,85359
168,87658
169,87557
170,88369
171,91089
172,90993
173,92180
174,93513
175,93379
176,92047
177,93019
178,91160
179,89895
180,90899
181,91246
182,93270
183,92896
184,91323
185,96660
186,108160
187,112431
188,111799
189,110992
190,112725
191,112535
192,113968
193,115686
194,119043
195,118464
196,114988
197,110194
198,106703
199,102161
200,98010
201,95792
202,93210
203,93141
204,91690
205,88551
206,88005
207,86837
208,86369
209,85884
210,86561
211,88161
212,96082
213,103361
214,104402
215,102323
216,100328
217,100132
218,99042
219,96900
220,94364
221,93197
222,93473
223,95071
224,95484
225,94951
226,94965
227,95894
228,96266
229,94790
230,94372
231,93689
232,97334
233,100487
234,103728
235,106685
236,106749
237,109981
238,113228
239,119738
240,124592
241,128716
242,133044
243,136731
244,136482
245,134728
246,132238
247,127895
248,126147
249,120255
250,117076
251,113504
252,112413
253,109072
254,104726
255,101392
256,98686
257,97297
258,95281
259,93935
260,92644
261,89818
262,88975
263,87420
264,86856
265,83278
266,85054
267,84246
268,81142
269,78720
270,76366
271,77616
272,79722
273,81954
274,82997
275,86758
276,88488
277,89338
278,90394
279,93427
280,96086
281,94827
282,91725
283,90386
284,92517
285,91405
286,92017
287,92830
288,98259
289,105047
290,114897
291,125939
292,137395
293,141518
294,143594
295,144181
296,142863
297,139538
298,136560
299,132832
300,128401
301,122422
302,116177
303,114123
304,109673
305,108156
306,109184
307,109758
308,109037
309,107893
310,108808
311,109693
312,107526
313,104755
314,103198
315,100658
316,100644
317,99780
318,98004
319,96087
320,95977
321,94605
322,94158
323,92266
324,91116
325,92783
326,94646
327,95648
328,98264
329,99025
330,99268
331,101242
332,101756
333,101525
334,102344
335,104365
336,104461
337,105703
338,108369
339,109949
340,114566
341,119209
342,127042
343,132644
344,136439
345,136563
346,137479
347,140338
348,138874
349,135587
350,133455
351,130309
352,126563
353,121685
354,117559
355,113731
356,111369
357,107860
358,103665
359,103486
360,108311
361,110539
362,105083
363,100691
364,99886
365,100537
366,99210
367,100432
368,101215
369,104269
370,109458
371,117210
372,118545
373,117197
374,117413
375,117316
376,119137
377,116823
378,114924
379,112523
380,112138
381,111537
382,108872
383,107504
384,107275
385,108641
386,107218
387,105427
388,104877
389,104822
390,108527
391,113041
392,117769
393,123043
394,127737
395,130573
396,132400
397,134547
398,133224
399,132876
400,129327
401,125980
402,122926
403,119251
404,117706
405,116457
406,115003
407,113371
408,109448
409,105623
410,101033
411,99283
412,100276
413,101552
414,102346
415,101683
416,100338
417,101788
418,103897
419,103827
420,103563
421,102196
422,102744
423,101550
424,101360
425,99972
426,98395
427,98742
428,98425
429,97166
430,97111
431,96635
432,97469
433,99830
434,102972
435,103826
436,104804
437,102636
438,103264
439,104475
440,106056
441,107591
442,110541
443,113836
444,117072
445,121373
446,127172
447,131506
448,136580
449,144876
450,153380
451,150280
452,143717
453,135613
454,127748
455,121309
456,116774
457,112686
458,110257
459,109526
460,106407
461,104611
462,103538
463,102273
464,101280
465,100602
466,100829
467,101573
468,104025
469,103630
470,104061
471,102933
472,101963
473,103150
474,103481
475,103174
476,100859
477,100756
478,101546
479,101107
480,99779
481,98393
482,99597
483,100855
484,101770
485,102781
486,103899
487,105646
488,106661
489,104420
490,103359
491,104216
492,106360
493,108659
494,114386
495,117724
496,118670
497,119749
498,120790
499,124656
500,125951
501,129535
502,138503
503,135712
504,128631
505,122071
506,116831
507,112868
508,112604
509,109734
510,107052
511,104352
512,102238
513,100628
514,101655
515,101960
516,100423
517,98946
518,94629
519,91460
520,89244
521,90036
522,89976
523,87703
524,85967
525,87049
526,88313
527,90963
528,95077
529,99469
530,101412
531,102210
532,102802
533,101262
534,98388
535,95681
536,95574
537,95519
538,95874
539,93892
540,94363
541,93649
542,93707
543,92956
544,96604
545,101853
546,108027
547,113414
548,117511
549,121459
550,125950
551,129897
552,128929
553,127140
554,127239
555,124574
556,119709
557,114463
558,109354
559,108872
560,106826
561,106473
562,105224
563,103394
564,103419
565,102738
566,102858
567,100792
568,99750
569,100460
570,100047
571,99080
572,98720
573,97356
574,97958
575,95183
576,93634
577,92875
578,90996
579,89220
580,87693
581,85514
582,85356
583,87941
584,90403
585,91429
586,94138
587,96627
588,94257
589,91615
590,90980
591,91425
592,88429
593,89827
594,91012
595,91656
596,95235
597,98392
598,102890
599,108344
600,112872
601,117694
602,119909
603,121792
604,121560
605,118269
606,119866
607,121591
608,128664
609,125214
610,119295
611,113840
612,108058
613,101851
614,97073
615,93690
616,91163
617,88025
618,85703
619,85536
620,85355
621,85905
622,84982
623,84557
624,84141
625,82815
626,83818
627,83406
628,83186
629,85770
630,87883
631,89732
632,90792
633,91337
634,90035
635,89267
636,90037
637,90567
638,91202
639,94239
640,96918
641,97159
642,97693
643,97758
644,97739
645,99010
646,101290
647,104544
648,106842
649,110842
650,114622
651,117635
652,121794
653,123791
654,123872
655,121246
656,116205
657,111673
658,104486
659,101261
660,105813
661,102902
662,97448
663,90799
664,86376
665,84383
666,85295
667,81898
668,83625
669,85792
670,86025
671,86251
672,86943
673,84602
674,81831
675,80491
676,79154
677,76769
678,76153
679,77042
680,74863
681,74389
682,73555
683,72774
684,72669
685,77652
686,85771
687,92998
688,94368
689,95664
690,94707
691,95298
692,94346
693,91583
694,90286
695,88914
696,91293
697,92644
698,96554
699,99952
700,100881
701,102350
702,104525
703,108498
704,112854
705,114732
706,114038
707,112604
708,107756
709,103915
710,100575
711,97267
712,95188
713,92686
714,93496
715,93686
716,95069
717,94381
718,91417
719,91630
720,89890
721,88507
722,88762
723,91252
724,91606
725,91493
726,89708
727,88070
728,87965
729,88162
730,88141
731,87343
732,86228
733,85665
734,83903
735,82624
736,82755
737,80989
738,79368
739,79982
740,81835
741,84086
742,83735
743,84138
744,82935
745,81690
746,81337
747,80415
748,81215
749,85443
750,89730
751,93478
752,96118
753,99453
754,102540
755,105463
756,108629
757,110073
758,108886
759,102843
760,97597
761,93353
762,89873
763,87117
764,88559
765,93951
766,100644
767,99936
768,97977
769,93352
770,91078
771,89033
772,85523
773,84614
774,83110
775,83912
776,83570
777,82497
778,82489
779,79918
780,77461
781,77512
782,77647
783,78641
784,81141
785,81994
786,86385
787,90389
788,91416
789,92959
790,94224
791,94429
792,97105
793,99752
794,100300
795,97844
796,98074
797,99438
798,101339
799,102056
800,105548
801,110488
802,114539
803,116164
804,117706
805,120013
806,122196
807,125319
808,123329
809,119811
810,119117
811,114576
812,112877
813,112458
814,109238
815,107578
816,105852
817,104881
818,104616
819,102821
820,105484
821,113283
822,110949
823,106520
824,102800
825,96499
826,93171
827,91216
828,90840
829,88831
830,87036
831,85721
832,85298
833,86118
834,84471
835,84918
836,86253
837,86320
838,84848
839,85399
840,87401
841,88682
842,91608
843,95157
844,98980
845,108779
846,109876
847,108999
848,111255
849,113341
850,115857
851,117886
852,121058
853,123533
854,126103
855,125783
856,126875
857,129295
858,131565
859,132534
860,130644
861,127258
862,122002
863,117942
864,115593
865,115518
866,115705
867,114158
868,111781
869,109183
870,108708
871,108232
872,104991
873,102533
874,101344
875,99577
876,96769
877,93473
878,92856
879,91771
880,89515
881,87340
882,86450
883,85643
884,83798
885,82574
886,81352
887,81262
888,79792
889,79912
890,82280
891,85637
892,91996
893,91139
894,87985
895,85492
896,83910
897,84606
898,82336
899,82706
900,84956
901,87272
902,88846
903,93846
904,99427
905,108105
906,114804
907,118409
908,123662
909,125981
910,128271
911,123271
912,118340
913,114397
914,112696
915,107346
916,102320
917,98583
918,94451
919,91380
920,90090
921,87175
922,85864
923,87839
924,93809
925,97279
926,98009
927,99306
928,98489
929,98735
930,100151
931,100561
932,99126
933,98396
934,98414
935,95702
936,91525
937,89342
938,88348
939,88596
940,88433
941,89918
942,88057
943,84696
944,84170
945,86817
946,90798
947,92918
948,94206
949,96370
950,97765
951,98137
952,98098
953,100427
954,105622
955,109648
956,114673
957,119802
958,123369
959,126506
960,129028
961,131585
962,128450
963,122219
964,118942
965,115725
966,112693
967,108279
968,106429
969,102893
970,98953
971,96302
972,92600
973,87635
974,82237
975,81555
976,81598
977,81700
978,81427
979,82666
980,84015
981,86684
982,87898
983,88347
984,89512
985,91259
986,92174
987,88524
988,86290
989,87497
990,88952
991,90403
992,87786
993,85407
994,82828
995,81409
996,79648
997,80491
998,82221
999,87112
1000,90882
1001,92594
1002,98617
1003,108819
1004,112907
1005,118231
1006,122799
1007,121847
1008,121080
1009,119925
1010,118041
1011,119960
1012,120667
1013,120795
1014,119240
1015,115312
1016,112192
1017,110369
1018,109420
1019,105341
