Sample Index,Raw Value
0,111407
1,114694
2,119169
3,125542
4,131951
5,140005
6,143737
7,147767
8,150110
9,153776
10,157145
11,158513
12,155504
13,147948
14,143213
15,135796
16,134331
17,131468
18,125714
19,122710
20,121238
21,119618
22,116101
23,116127
24,116681
25,124697
26,124283
27,119865
28,115880
29,109932
30,108014
31,105976
32,103786
33,101721
34,98984
35,98477
36,98379
37,99831
38,100070
39,97097
40,95513
41,95031
42,93923
43,95592
44,95056
45,96362
46,96748
47,96235
48,95759
49,98029
50,99991
51,99313
52,100010
53,102772
54,105883
55,108938
56,114197
57,120444
58,127858
59,135215
60,140800
61,144594
62,149435
63,150430
64,148402
65,145899
66,142089
67,137623
68,132702
69,127068
70,122696
71,119311
72,115552
73,111387
74,109500
75,108425
76,107336
77,112405
78,116204
79,114033
80,109490
81,104594
82,99694
83,98090
84,98466
85,98855
86,98325
87,96563
88,93842
89,92982
90,93759
91,92866
92,92284
93,90990
94,91184
95,90249
96,87292
97,86500
98,86342
99,85399
100,87196
101,88152
102,90322
103,96831
104,105761
105,108457
106,108435
107,109880
108,115556
109,123105
110,127946
111,132764
112,134850
113,138420
114,141892
115,142677
116,140603
117,139285
118,137315
119,134244
120,131495
121,127709
122,124895
123,119536
124,117503
125,115631
126,112531
127,108570
128,105334
129,103739
130,102306
131,99829
132,96901
133,94060
134,92859
135,92510
136,92819
137,89972
138,86672
139,84576
140,83317
141,82645
142,82946
143,85599
144,85276
145,85060
146,85972
147,87953
148,89663
149,91859
150,91036
151,91206
152,92353
153,93001
154,92527
155,92787
156,94026
157,96609
158,99939
159,103526
160,106472
161,108253
162,111214
163,113997
164,118430
165,120371
166,122562
167,122530
168,120594
169,117475
170,113101
171,110149
172,108940
173,107054
174,104796
175,103073
176,102058
177,99072
178,97234
179,97655
180,96589
181,99702
182,103117
183,108208
184,111480
185,107156
186,106345
187,105288
188,105373
189,103688
190,103667
191,101254
192,99324
193,100107
194,98229
195,97006
196,95566
197,94245
198,91604
199,89960
200,88587
201,89614
202,91432
203,93191
204,92552
205,91464
206,90745
207,91679
208,93150
209,95944
210,99462
211,104598
212,109293
213,114868
214,119534
215,126354
216,130698
217,134055
218,133942
219,130855
220,129059
221,125871
222,121711
223,117773
224,112181
225,106682
226,103783
227,103477
228,103465
229,104102
230,102980
231,99855
232,99611
233,96284
234,95972
235,95411
236,95591
237,99390
238,99124
239,98976
240,98523
241,96215
242,94098
243,95019
244,95624
245,96152
246,95574
247,97878
248,98982
249,99088
250,98380
251,96008
252,93868
253,93991
254,89831
255,86374
256,82970
257,81995
258,84795
259,85670
260,88503
261,98312
262,110748
263,119563
264,119269
265,122655
266,122980
267,127768
268,134109
269,133568
270,126585
271,116182
272,106267
273,100332
274,95209
275,90683
276,87714
277,85266
278,84587
279,81607
280,80603
281,80389
282,78986
283,76934
284,79000
285,80021
286,81224
287,81942
288,82897
289,84524
290,84625
291,84891
292,83772
293,82907
294,85684
295,86633
296,87123
297,85601
298,85853
299,87223
300,89265
301,89836
302,90479
303,92710
304,97054
305,98331
306,99352
307,99286
308,99227
309,102200
310,101742
311,104747
312,109454
313,114955
314,120489
315,125163
316,130835
317,135345
318,140921
319,143257
320,145524
321,143681
322,139071
323,135171
324,127618
325,123141
326,119718
327,117462
328,115218
329,113498
330,110782
331,107498
332,102455
333,101513
334,100310
335,100218
336,98713
337,95895
338,93474
339,93489
340,97512
341,104920
342,109104
343,107198
344,105201
345,101501
346,100365
347,97145
348,96191
349,95267
350,96243
351,98885
352,96330
353,95690
354,97540
355,99716
356,101102
357,100040
358,96485
359,93508
360,91127
361,91323
362,95365
363,99979
364,106609
365,115632
366,120837
367,127606
368,132877
369,137310
370,140528
371,141116
372,138556
373,136440
374,132888
375,127648
376,122040
377,116298
378,110509
379,108575
380,105934
381,102988
382,100747
383,99293
384,96930
385,95384
386,93549
387,91150
388,89441
389,90541
390,90270
391,89889
392,88322
393,90296
394,89723
395,93979
396,101372
397,103873
398,101890
399,97389
400,93654
401,90954
402,89668
403,88977
404,89809
405,89102
406,90775
407,90833
408,91464
409,91902
410,93198
411,93257
412,94739
413,96666
414,99637
415,104108
416,108347
417,113331
418,119831
419,128653
420,141579
421,149290
422,148360
423,146963
424,140700
425,134903
426,128446
427,121954
428,115958
429,109159
430,103548
431,100083
432,97153
433,93715
434,91065
435,89062
436,88740
437,89123
438,87594
439,87935
440,86552
441,85347
442,85940
443,84785
444,87668
445,88688
446,89640
447,90028
448,92112
449,92847
450,92601
451,91023
452,91563
453,92124
454,91277
455,90778
456,91062
457,90576
458,89839
459,88509
460,86063
461,84893
462,85282
463,85385
464,88083
465,92268
466,97581
467,103677
468,105525
469,107840
470,111393
471,114354
472,116186
473,119408
474,117626
475,114699
476,111889
477,106761
478,103013
479,100877
480,99495
481,99980
482,100605
483,102909
484,105260
485,104981
486,103205
487,100602
488,98630
489,97010
490,98144
491,97701
492,97840
493,100491
494,96822
495,96417
496,95350
497,93614
498,94570
499,100697
500,103959
501,104119
502,105327
503,105910
504,103488
505,99054
506,98209
507,96071
508,94686
509,95429
510,96002
511,96938
512,97427
513,97980
514,98623
515,99472
516,101014
517,103702
518,107558
519,112456
520,117818
521,124806
522,130301
523,133793
524,131905
525,128662
526,123914
527,117496
528,112924
529,108962
530,104615
531,103550
532,103090
533,103801
534,101262
535,99573
536,98976
537,97255
538,97141
539,94527
540,91798
541,91129
542,91808
543,92633
544,90371
545,87988
546,86301
547,87739
548,88474
549,89870
550,91541
551,92535
552,91880
553,92287
554,93180
555,95147
556,98836
557,100709
558,100931
559,101453
560,99673
561,100919
562,100359
563,98070
564,96700
565,91603
566,91378
567,94375
568,98505
569,104342
570,109737
571,114549
572,122316
573,127338
574,133846
575,142484
576,144963
577,141550
578,137460
579,135202
580,123550
581,114987
582,110631
583,104716
584,102076
585,99326
586,95683
587,95918
588,95578
589,94317
590,92324
591,90634
592,89756
593,87881
594,88417
595,89016
596,89439
597,88919
598,88211
599,87139
600,85937
601,84800
602,84330
603,85177
604,85378
605,86691
606,88409
607,86006
608,84821
609,82824
610,85444
611,88617
612,91321
613,92548
614,91438
615,92404
616,92383
617,92869
618,94957
619,100783
620,108235
621,117602
622,124042
623,129970
624,134328
625,136932
626,137714
627,137202
628,136016
629,134389
630,130721
631,127354
632,121643
633,115225
634,111687
635,109411
636,105275
637,104524
638,104380
639,101787
640,100872
641,101235
642,99101
643,97417
644,94453
645,92242
646,91434
647,89074
648,88330
649,86874
650,86933
651,85914
652,82657
653,77178
654,74937
655,72985
656,76100
657,82214
658,87677
659,86330
660,86888
661,84832
662,82675
663,81649
664,81118
665,79072
666,79605
667,80295
668,81445
669,82800
670,87575
671,94525
672,101658
673,109109
674,114771
675,118374
676,120722
677,121644
678,123555
679,122310
680,119410
681,114652
682,111112
683,109557
684,107903
685,107703
686,106176
687,106495
688,105375
689,104477
690,102536
691,101446
692,100431
693,99083
694,96928
695,94268
696,92625
697,91557
698,93371
699,92007
700,92116
701,92828
702,94257
703,94709
704,92425
705,89642
706,89674
707,92008
708,92427
709,95651
710,107613
711,107307
712,101807
713,100656
714,98143
715,95991
716,94697
717,94125
718,93968
719,94194
720,94203
721,99666
722,105975
723,113305
724,114463
725,118314
726,123182
727,126602
728,126890
729,124858
730,123449
731,118915
732,115959
733,116084
734,116247
735,115300
736,116537
737,120118
738,111557
739,103602
740,98391
741,93544
742,93250
743,91753
744,89796
745,90874
746,91644
747,90089
748,90030
749,93315
750,91614
751,89045
752,87697
753,88016
754,87090
755,86155
756,84323
757,83018
758,83492
759,83289
760,82310
761,82383
762,82509
763,82127
764,82095
765,81034
766,80394
767,81301
768,82320
769,84004
770,88446
771,91623
772,96100
773,102196
774,108079
775,114113
776,118381
777,122937
778,126738
779,131305
780,132288
781,128292
782,121850
783,115262
784,108831
785,102869
786,97532
787,93684
788,89999
789,88434
790,86809
791,86549
792,86662
793,88137
794,87189
795,84677
796,83217
797,81698
798,78256
799,75754
800,74557
801,72394
802,74553
803,75540
804,75353
805,73351
806,70883
807,67406
808,65784
809,67362
810,68323
811,70696
812,71170
813,72419
814,77485
815,88500
816,94455
817,94778
818,97667
819,98898
820,100133
821,98748
822,99084
823,99527
824,102482
825,107949
826,109371
827,109643
828,111676
829,113344
830,114380
831,110466
832,105058
833,101041
834,94993
835,90087
836,82904
837,78642
838,74690
839,73586
840,71370
841,70155
842,70084
843,70102
844,71860
845,72575
846,73697
847,74959
848,75300
849,75122
850,75227
